NACA 2415                                       
 Alfa =  17.55102 Re =    86121.125 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00157 -0.20111
   0.99318  0.00326 -0.20211
   0.98173  0.00600 -0.20380
   0.96880  0.00906 -0.20572
   0.95446  0.01238 -0.20788
   0.93889  0.01591 -0.21027
   0.92241  0.01956 -0.21284
   0.90530  0.02327 -0.21556
   0.88776  0.02697 -0.21841
   0.86990  0.03064 -0.22139
   0.85186  0.03426 -0.22447
   0.83372  0.03780 -0.22764
   0.81551  0.04126 -0.23092
   0.79724  0.04464 -0.23430
   0.77892  0.04793 -0.23779
   0.76059  0.05113 -0.24140
   0.74224  0.05423 -0.24511
   0.72388  0.05724 -0.24896
   0.70551  0.06016 -0.25294
   0.68713  0.06297 -0.25706
   0.66875  0.06569 -0.26133
   0.65038  0.06831 -0.26577
   0.63203  0.07083 -0.27038
   0.61369  0.07324 -0.27517
   0.59536  0.07554 -0.28017
   0.57704  0.07773 -0.28539
   0.55874  0.07980 -0.29084
   0.54048  0.08177 -0.29655
   0.52226  0.08361 -0.30254
   0.50409  0.08532 -0.30883
   0.48596  0.08690 -0.31545
   0.46787  0.08835 -0.32246
   0.44982  0.08966 -0.32987
   0.43188  0.09084 -0.33772
   0.41408  0.09185 -0.34604
   0.39645  0.09270 -0.35487
   0.37898  0.09336 -0.36431
   0.36163  0.09382 -0.37444
   0.34440  0.09409 -0.38536
   0.32729  0.09415 -0.39722
   0.31030  0.09400 -0.41016
   0.29344  0.09362 -0.42436
   0.27672  0.09303 -0.44008
   0.26016  0.09221 -0.45763
   0.24379  0.09116 -0.47740
   0.22763  0.08988 -0.49998
   0.21174  0.08836 -0.52622
   0.19615  0.08660 -0.55809
   0.18090  0.08460 -0.59855
   0.16606  0.08238 -0.65873
   0.15171  0.07995 -0.70574
   0.13796  0.07734 -0.70690
   0.12489  0.07456 -0.70798
   0.11257  0.07165 -0.70896
   0.10108  0.06865 -0.70986
   0.09046  0.06560 -0.71066
   0.08074  0.06256 -0.71137
   0.07191  0.05954 -0.71203
   0.06392  0.05658 -0.71272
   0.05672  0.05368 -0.71350
   0.05024  0.05086 -0.71452
   0.04440  0.04812 -0.71595
   0.03913  0.04546 -0.71808
   0.03438  0.04287 -0.72130
   0.03008  0.04035 -0.72629
   0.02620  0.03789 -0.73406
