  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.355 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9625   0.02157   0.01481  -0.0320   1.0000   0.0557
  -9.900  -0.9568   0.02138   0.01459  -0.0312   1.0000   0.0564
  -9.800  -0.9505   0.02120   0.01437  -0.0304   1.0000   0.0570
  -9.700  -0.9364   0.02100   0.01410  -0.0312   0.9990   0.0578
  -9.600  -0.9240   0.02055   0.01366  -0.0318   0.9980   0.0588
  -9.500  -0.9111   0.02021   0.01335  -0.0324   0.9969   0.0598
  -9.400  -0.8973   0.01999   0.01314  -0.0332   0.9958   0.0608
  -9.300  -0.8832   0.01979   0.01294  -0.0340   0.9948   0.0619
  -9.200  -0.8687   0.01961   0.01273  -0.0348   0.9939   0.0631
  -9.100  -0.8539   0.01944   0.01252  -0.0357   0.9932   0.0643
  -9.000  -0.8410   0.01926   0.01228  -0.0362   0.9917   0.0653
  -8.900  -0.8294   0.01882   0.01189  -0.0366   0.9902   0.0666
  -8.800  -0.8162   0.01858   0.01167  -0.0372   0.9888   0.0678
  -8.700  -0.8024   0.01839   0.01148  -0.0379   0.9874   0.0691
  -8.600  -0.7881   0.01821   0.01129  -0.0387   0.9862   0.0706
  -8.500  -0.7734   0.01806   0.01110  -0.0395   0.9851   0.0721
  -8.400  -0.7589   0.01784   0.01086  -0.0403   0.9841   0.0736
  -8.300  -0.7451   0.01750   0.01056  -0.0411   0.9832   0.0753
  -8.200  -0.7300   0.01731   0.01038  -0.0421   0.9824   0.0770
  -8.100  -0.7145   0.01715   0.01022  -0.0430   0.9817   0.0788
  -8.000  -0.7038   0.01700   0.01004  -0.0430   0.9791   0.0804
  -7.900  -0.6906   0.01687   0.00987  -0.0435   0.9772   0.0820
  -7.800  -0.6781   0.01652   0.00957  -0.0440   0.9756   0.0842
  -7.700  -0.6640   0.01632   0.00940  -0.0447   0.9742   0.0863
  -7.600  -0.6491   0.01617   0.00924  -0.0455   0.9730   0.0885
  -7.500  -0.6337   0.01604   0.00907  -0.0465   0.9719   0.0908
  -7.400  -0.6188   0.01577   0.00882  -0.0474   0.9710   0.0933
  -7.300  -0.6035   0.01554   0.00863  -0.0484   0.9701   0.0960
  -7.200  -0.5874   0.01539   0.00848  -0.0494   0.9694   0.0989
  -7.000  -0.5633   0.01505   0.00813  -0.0499   0.9647   0.1041
  -6.900  -0.5503   0.01483   0.00796  -0.0503   0.9627   0.1071
  -6.800  -0.5357   0.01468   0.00781  -0.0511   0.9612   0.1104
  -6.700  -0.5203   0.01456   0.00766  -0.0520   0.9600   0.1136
  -6.600  -0.5054   0.01430   0.00745  -0.0528   0.9589   0.1175
  -6.500  -0.4898   0.01412   0.00730  -0.0538   0.9580   0.1215
  -6.400  -0.4737   0.01399   0.00715  -0.0549   0.9572   0.1256
  -6.300  -0.4585   0.01377   0.00696  -0.0558   0.9563   0.1300
  -6.200  -0.4432   0.01359   0.00682  -0.0567   0.9555   0.1346
  -6.100  -0.4276   0.01346   0.00668  -0.0576   0.9547   0.1393
  -6.000  -0.4199   0.01332   0.00656  -0.0569   0.9505   0.1431
  -5.900  -0.4083   0.01316   0.00643  -0.0570   0.9479   0.1477
  -5.800  -0.3949   0.01303   0.00631  -0.0574   0.9459   0.1528
  -5.700  -0.3814   0.01286   0.00616  -0.0579   0.9442   0.1580
  -5.600  -0.3678   0.01269   0.00603  -0.0584   0.9426   0.1637
  -5.500  -0.3536   0.01257   0.00590  -0.0589   0.9412   0.1696
  -5.400  -0.3399   0.01238   0.00576  -0.0595   0.9399   0.1756
  -5.300  -0.3279   0.01225   0.00565  -0.0596   0.9377   0.1817
  -5.100  -0.3081   0.01201   0.00546  -0.0590   0.9304   0.1930
  -5.000  -0.2958   0.01189   0.00535  -0.0592   0.9280   0.1997
  -4.900  -0.2833   0.01175   0.00522  -0.0594   0.9259   0.2062
  -4.800  -0.2706   0.01160   0.00511  -0.0597   0.9240   0.2134
  -4.600  -0.2500   0.01139   0.00494  -0.0592   0.9171   0.2266
  -4.500  -0.2392   0.01129   0.00485  -0.0591   0.9136   0.2339
  -4.400  -0.2278   0.01116   0.00475  -0.0590   0.9106   0.2409
  -4.300  -0.2161   0.01103   0.00465  -0.0591   0.9080   0.2488
  -4.200  -0.2039   0.01093   0.00454  -0.0592   0.9058   0.2565
  -4.100  -0.1945   0.01083   0.00449  -0.0588   0.9014   0.2639
  -4.000  -0.1841   0.01075   0.00442  -0.0585   0.8972   0.2717
  -3.900  -0.1734   0.01063   0.00433  -0.0584   0.8936   0.2796
  -3.800  -0.1619   0.01053   0.00424  -0.0583   0.8905   0.2883
  -3.700  -0.1502   0.01041   0.00414  -0.0583   0.8878   0.2968
  -3.600  -0.1406   0.01035   0.00410  -0.0580   0.8829   0.3052
  -3.500  -0.1303   0.01025   0.00404  -0.0577   0.8785   0.3136
  -3.400  -0.1194   0.01016   0.00396  -0.0576   0.8747   0.3229
  -3.300  -0.1080   0.01006   0.00387  -0.0575   0.8713   0.3319
  -3.200  -0.0974   0.00998   0.00382  -0.0573   0.8672   0.3414
  -3.100  -0.0873   0.00990   0.00377  -0.0571   0.8621   0.3504
  -3.000  -0.0767   0.00982   0.00371  -0.0569   0.8577   0.3605
  -2.900  -0.0656   0.00972   0.00363  -0.0567   0.8539   0.3704
  -2.800  -0.0548   0.00965   0.00357  -0.0566   0.8498   0.3812
