  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.794 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8784   0.01504   0.00913  -0.0509   0.9847   0.0457
  -9.900  -0.8654   0.01477   0.00886  -0.0515   0.9841   0.0467
  -9.800  -0.8520   0.01454   0.00865  -0.0521   0.9836   0.0476
  -9.700  -0.8381   0.01437   0.00848  -0.0528   0.9831   0.0485
  -9.600  -0.8240   0.01422   0.00833  -0.0535   0.9827   0.0494
  -9.500  -0.8097   0.01408   0.00818  -0.0543   0.9823   0.0503
  -9.400  -0.7953   0.01395   0.00804  -0.0550   0.9820   0.0511
  -9.300  -0.7832   0.01382   0.00789  -0.0553   0.9807   0.0518
  -9.200  -0.7731   0.01358   0.00766  -0.0552   0.9787   0.0530
  -9.100  -0.7608   0.01340   0.00749  -0.0555   0.9774   0.0540
  -9.000  -0.7477   0.01324   0.00734  -0.0560   0.9764   0.0551
  -8.900  -0.7343   0.01311   0.00720  -0.0565   0.9755   0.0562
  -8.800  -0.7208   0.01299   0.00707  -0.0570   0.9745   0.0573
  -8.700  -0.7073   0.01287   0.00694  -0.0576   0.9736   0.0582
  -8.600  -0.6946   0.01264   0.00673  -0.0580   0.9726   0.0599
  -8.500  -0.6813   0.01248   0.00658  -0.0585   0.9717   0.0613
  -8.400  -0.6677   0.01234   0.00645  -0.0591   0.9708   0.0627
  -8.300  -0.6542   0.01222   0.00632  -0.0596   0.9698   0.0640
  -8.200  -0.6407   0.01212   0.00620  -0.0600   0.9689   0.0651
  -8.100  -0.6326   0.01195   0.00604  -0.0594   0.9656   0.0667
  -8.000  -0.6221   0.01180   0.00591  -0.0593   0.9631   0.0684
  -7.900  -0.6107   0.01167   0.00579  -0.0594   0.9610   0.0700
  -7.800  -0.5989   0.01156   0.00567  -0.0595   0.9591   0.0716
  -7.700  -0.5870   0.01148   0.00557  -0.0596   0.9574   0.0729
  -7.600  -0.5757   0.01130   0.00541  -0.0596   0.9557   0.0751
  -7.500  -0.5645   0.01117   0.00529  -0.0596   0.9538   0.0771
  -7.400  -0.5552   0.01107   0.00520  -0.0592   0.9507   0.0789
  -7.300  -0.5449   0.01098   0.00510  -0.0590   0.9479   0.0807
  -7.200  -0.5342   0.01089   0.00500  -0.0589   0.9453   0.0824
  -7.100  -0.5238   0.01074   0.00487  -0.0587   0.9429   0.0850
  -7.000  -0.5128   0.01062   0.00476  -0.0587   0.9408   0.0873
  -6.900  -0.5015   0.01053   0.00467  -0.0587   0.9389   0.0896
  -6.800  -0.4914   0.01046   0.00459  -0.0584   0.9357   0.0914
  -6.700  -0.4815   0.01034   0.00448  -0.0581   0.9325   0.0942
  -6.600  -0.4713   0.01022   0.00438  -0.0579   0.9295   0.0971
  -6.500  -0.4606   0.01013   0.00429  -0.0578   0.9267   0.0998
  -6.400  -0.4494   0.01006   0.00421  -0.0577   0.9243   0.1021
  -6.300  -0.4388   0.00994   0.00410  -0.0576   0.9217   0.1056
  -6.200  -0.4287   0.00984   0.00402  -0.0574   0.9183   0.1088
  -6.100  -0.4182   0.00976   0.00395  -0.0572   0.9149   0.1119
  -5.900  -0.3968   0.00958   0.00377  -0.0569   0.9086   0.1185
  -5.800  -0.3859   0.00948   0.00368  -0.0568   0.9058   0.1224
  -5.700  -0.3752   0.00942   0.00362  -0.0567   0.9024   0.1258
  -5.600  -0.3647   0.00933   0.00355  -0.0565   0.8987   0.1297
  -5.500  -0.3541   0.00923   0.00347  -0.0564   0.8950   0.1341
  -5.400  -0.3432   0.00916   0.00340  -0.0562   0.8917   0.1382
  -5.300  -0.3322   0.00910   0.00332  -0.0561   0.8885   0.1419
  -5.200  -0.3216   0.00901   0.00325  -0.0560   0.8849   0.1468
  -5.100  -0.3109   0.00893   0.00319  -0.0559   0.8809   0.1514
  -4.900  -0.2893   0.00878   0.00306  -0.0557   0.8732   0.1611
  -4.800  -0.2784   0.00872   0.00299  -0.0556   0.8698   0.1663
  -4.600  -0.2567   0.00858   0.00288  -0.0554   0.8615   0.1770
  -4.500  -0.2458   0.00851   0.00282  -0.0553   0.8573   0.1826
  -4.400  -0.2348   0.00847   0.00276  -0.0552   0.8534   0.1878
  -4.300  -0.2241   0.00839   0.00271  -0.0551   0.8493   0.1942
  -4.200  -0.2131   0.00833   0.00266  -0.0550   0.8448   0.2002
  -4.100  -0.2022   0.00827   0.00261  -0.0549   0.8402   0.2060
  -4.000  -0.1914   0.00821   0.00256  -0.0548   0.8359   0.2126
  -3.900  -0.1804   0.00817   0.00251  -0.0547   0.8318   0.2185
  -3.800  -0.1695   0.00810   0.00247  -0.0546   0.8271   0.2252
  -3.700  -0.1586   0.00804   0.00242  -0.0545   0.8222   0.2320
  -3.500  -0.1368   0.00795   0.00234  -0.0543   0.8131   0.2455
  -3.400  -0.1257   0.00790   0.00230  -0.0542   0.8080   0.2522
  -3.300  -0.1148   0.00785   0.00226  -0.0541   0.8029   0.2591
  -3.200  -0.1040   0.00781   0.00222  -0.0540   0.7982   0.2668
  -3.100  -0.0929   0.00778   0.00219  -0.0540   0.7934   0.2735
  -3.000  -0.0821   0.00771   0.00216  -0.0539   0.7880   0.2819
  -2.900  -0.0711   0.00769   0.00212  -0.0538   0.7827   0.2894
  -2.800  -0.0603   0.00764   0.00209  -0.0537   0.7777   0.2973
  -2.700  -0.0492   0.00760   0.00206  -0.0536   0.7724   0.3057
