  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.888 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8691   0.01429   0.00852  -0.0531   0.9839   0.0449
  -9.900  -0.8550   0.01417   0.00838  -0.0538   0.9835   0.0455
  -9.800  -0.8412   0.01399   0.00819  -0.0544   0.9830   0.0463
  -9.700  -0.8278   0.01375   0.00796  -0.0551   0.9826   0.0474
  -9.600  -0.8138   0.01357   0.00779  -0.0558   0.9823   0.0483
  -9.500  -0.7997   0.01342   0.00764  -0.0565   0.9820   0.0492
  -9.400  -0.7877   0.01329   0.00751  -0.0567   0.9807   0.0501
  -9.300  -0.7767   0.01318   0.00738  -0.0567   0.9789   0.0508
  -9.200  -0.7643   0.01307   0.00726  -0.0570   0.9776   0.0515
  -9.100  -0.7523   0.01286   0.00706  -0.0573   0.9763   0.0526
  -9.000  -0.7400   0.01268   0.00689  -0.0576   0.9751   0.0538
  -8.900  -0.7272   0.01253   0.00674  -0.0580   0.9740   0.0549
  -8.800  -0.7142   0.01240   0.00661  -0.0585   0.9730   0.0560
  -8.700  -0.7009   0.01228   0.00648  -0.0589   0.9720   0.0571
  -8.600  -0.6877   0.01218   0.00637  -0.0594   0.9710   0.0580
  -8.500  -0.6753   0.01198   0.00618  -0.0597   0.9699   0.0597
  -8.400  -0.6627   0.01182   0.00604  -0.0600   0.9688   0.0611
  -8.300  -0.6541   0.01172   0.00594  -0.0595   0.9656   0.0623
  -8.200  -0.6435   0.01161   0.00583  -0.0594   0.9630   0.0636
  -8.100  -0.6322   0.01152   0.00572  -0.0594   0.9608   0.0647
  -8.000  -0.6211   0.01138   0.00558  -0.0593   0.9588   0.0662
  -7.900  -0.6102   0.01122   0.00544  -0.0593   0.9569   0.0680
  -7.800  -0.5987   0.01110   0.00532  -0.0594   0.9552   0.0696
  -7.700  -0.5883   0.01100   0.00523  -0.0592   0.9528   0.0712
  -7.600  -0.5783   0.01093   0.00514  -0.0589   0.9498   0.0725
  -7.500  -0.5682   0.01081   0.00503  -0.0587   0.9471   0.0742
  -7.400  -0.5580   0.01068   0.00491  -0.0585   0.9445   0.0763
  -7.300  -0.5473   0.01057   0.00480  -0.0584   0.9422   0.0783
  -7.200  -0.5362   0.01047   0.00471  -0.0583   0.9402   0.0802
  -7.100  -0.5253   0.01041   0.00462  -0.0582   0.9378   0.0817
  -7.000  -0.5155   0.01028   0.00452  -0.0579   0.9346   0.0843
  -6.900  -0.5054   0.01017   0.00442  -0.0577   0.9315   0.0867
  -6.800  -0.4949   0.01008   0.00433  -0.0575   0.9286   0.0890
  -6.700  -0.4840   0.01000   0.00425  -0.0574   0.9260   0.0910
  -6.600  -0.4732   0.00990   0.00414  -0.0573   0.9235   0.0936
  -6.500  -0.4628   0.00979   0.00405  -0.0571   0.9206   0.0965
  -6.400  -0.4523   0.00971   0.00397  -0.0570   0.9173   0.0993
  -6.300  -0.4416   0.00964   0.00390  -0.0568   0.9140   0.1017
  -6.200  -0.4310   0.00954   0.00381  -0.0567   0.9108   0.1049
  -6.100  -0.4204   0.00944   0.00372  -0.0565   0.9079   0.1083
  -6.000  -0.4095   0.00936   0.00364  -0.0564   0.9050   0.1115
  -5.900  -0.3987   0.00931   0.00358  -0.0563   0.9015   0.1140
  -5.800  -0.3882   0.00920   0.00350  -0.0562   0.8978   0.1179
  -5.700  -0.3775   0.00911   0.00342  -0.0560   0.8943   0.1218
  -5.600  -0.3666   0.00905   0.00335  -0.0559   0.8909   0.1253
  -5.500  -0.3557   0.00898   0.00327  -0.0558   0.8878   0.1290
  -5.400  -0.3450   0.00889   0.00321  -0.0557   0.8841   0.1336
  -5.300  -0.3342   0.00882   0.00315  -0.0556   0.8802   0.1377
  -5.200  -0.3232   0.00876   0.00308  -0.0555   0.8763   0.1411
  -5.100  -0.3125   0.00868   0.00301  -0.0554   0.8726   0.1461
  -5.000  -0.3017   0.00861   0.00295  -0.0553   0.8691   0.1508
  -4.900  -0.2906   0.00856   0.00290  -0.0552   0.8651   0.1548
  -4.800  -0.2799   0.00847   0.00283  -0.0551   0.8609   0.1602
  -4.700  -0.2691   0.00840   0.00278  -0.0550   0.8567   0.1656
  -4.600  -0.2580   0.00837   0.00272  -0.0549   0.8529   0.1700
  -4.500  -0.2472   0.00829   0.00266  -0.0548   0.8488   0.1760
  -4.400  -0.2363   0.00822   0.00261  -0.0547   0.8443   0.1819
