NACA 2415                                       
 Alfa =  24.10000 Re =   308760.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00157 -2.10028
   0.99318  0.00326 -2.13189
   0.98173  0.00600 -2.18023
   0.96880  0.00906 -2.23179
   0.95446  0.01238 -2.28516
   0.93889  0.01591 -2.33992
   0.92241  0.01956 -2.39426
   0.90530  0.02327 -2.44743
   0.88776  0.02697 -2.49967
   0.86990  0.03064 -2.54978
   0.85186  0.03426 -2.60015
   0.83372  0.03780 -2.64913
   0.81551  0.04126 -2.69776
   0.79724  0.04464 -2.74414
   0.77892  0.04793 -2.79126
   0.76059  0.05113 -2.83784
   0.74224  0.05423 -2.88421
   0.72388  0.05724 -2.93063
   0.70551  0.06016 -2.97709
   0.68713  0.06297 -3.02316
   0.66875  0.06569 -3.07053
   0.65038  0.06831 -3.11829
   0.63203  0.07083 -3.16601
   0.61369  0.07324 -3.21495
   0.59536  0.07554 -3.26445
   0.57704  0.07773 -3.31495
   0.55874  0.07980 -3.36696
   0.54048  0.08177 -3.42085
   0.52226  0.08361 -3.47612
   0.50409  0.08532 -3.53317
   0.48596  0.08690 -3.59171
   0.46787  0.08835 -3.65306
   0.44982  0.08966 -3.71672
   0.43188  0.09084 -3.78437
   0.41408  0.09185 -3.85478
   0.39645  0.09270 -3.92727
   0.37898  0.09336 -4.00160
   0.36163  0.09382 -4.07769
   0.34440  0.09409 -4.15660
   0.32729  0.09415 -4.23851
   0.31030  0.09400 -4.32275
   0.29344  0.09362 -4.41075
   0.27672  0.09303 -4.50242
   0.26016  0.09221 -4.59859
   0.24379  0.09116 -4.70003
   0.22763  0.08988 -4.80745
   0.21174  0.08836 -4.92116
   0.19615  0.08660 -5.04206
   0.18090  0.08460 -5.17116
   0.16606  0.08238 -5.30920
   0.15171  0.07995 -5.45821
   0.13796  0.07734 -5.61797
   0.12489  0.07456 -5.78857
   0.11257  0.07165 -5.97216
   0.10108  0.06865 -6.17045
   0.09046  0.06560 -6.38644
   0.08074  0.06256 -6.62906
   0.07191  0.05954 -6.91163
   0.06392  0.05658 -7.25854
   0.05672  0.05368 -7.72230
   0.05024  0.05086 -8.74150
   0.04440  0.04812 -9.18384
   0.03913  0.04546 -9.64470
   0.03438  0.04287-10.13856
   0.03008  0.04035-10.56671
   0.02620  0.03789-10.76794
   0.02268  0.03549-11.04840
   0.01949  0.03313-11.59340
   0.01660  0.03082-11.90439
   0.01398  0.02853-11.90171
   0.01163  0.02626-11.89593
   0.00950  0.02401-11.88860
   0.00760  0.02178-11.88260
   0.00592  0.01956-11.88628
   0.00445  0.01734-11.92009
   0.00319  0.01514-12.02922
   0.00215  0.01295-12.28219
   0.00131  0.01077-12.72562
   0.00067  0.00859-13.19718
   0.00023  0.00644-13.46420
  -0.00003  0.00431-13.50856
  -0.00011  0.00221-13.30583
  -0.00001  0.00013-12.84560
   0.00028 -0.00195-12.07746
   0.00077 -0.00403-11.13227
   0.00145 -0.00612-10.10497
   0.00233 -0.00822 -9.03277
   0.00343 -0.01032 -7.95037
   0.00476 -0.01241 -6.84537
   0.00631 -0.01448 -5.74733
   0.00810 -0.01651 -4.72138
   0.01013 -0.01851 -3.80431
   0.01238 -0.02046 -2.99997
   0.01485 -0.02238 -2.32920
   0.01757 -0.02427 -1.75580
   0.02054 -0.02613 -1.25876
   0.02380 -0.02797 -0.83416
   0.02739 -0.02980 -0.47325
   0.03132 -0.03162 -0.17592
   0.03564 -0.03344  0.07532
   0.04040 -0.03525  0.28498
   0.04564 -0.03706  0.45974
   0.05143 -0.03886  0.60028
   0.05784 -0.04067  0.71530
   0.06495 -0.04246  0.80521
   0.07287 -0.04424  0.87665
   0.08166 -0.04599  0.92924
   0.09140 -0.04769  0.96486
   0.10214 -0.04932  0.98767
   0.11390 -0.05084  0.99820
   0.12665 -0.05224  0.99937
   0.14035 -0.05348  0.99263
   0.15491 -0.05455  0.98029
   0.17020 -0.05543  0.96356
   0.18612 -0.05611  0.94427
   0.20258 -0.05661  0.92312
   0.21948 -0.05692  0.90104
   0.23676 -0.05705  0.87862
   0.25434 -0.05702  0.85633
   0.27219 -0.05684  0.83428
   0.29027 -0.05652  0.81273
   0.30856 -0.05607  0.79186
   0.32702 -0.05552  0.77136
   0.34565 -0.05486  0.75156
   0.36440 -0.05413  0.73216
   0.38322 -0.05331  0.71305
   0.40208 -0.05243  0.69449
   0.42093 -0.05149  0.67613
   0.43976 -0.05047  0.65839
   0.45859 -0.04936  0.64136
   0.47746 -0.04818  0.62545
   0.49642 -0.04692  0.60992
   0.51544 -0.04560  0.59485
   0.53452 -0.04423  0.58030
   0.55364 -0.04280  0.56597
   0.57279 -0.04132  0.55178
   0.59199 -0.03979  0.53807
   0.61123 -0.03823  0.52468
   0.63052 -0.03663  0.51125
   0.64985 -0.03499  0.49815
   0.66919 -0.03334  0.48481
   0.68854 -0.03165  0.47174
   0.70789 -0.02994  0.45856
   0.72725 -0.02821  0.44570
   0.74664 -0.02645  0.43256
   0.76603 -0.02467  0.41948
   0.78541 -0.02287  0.40584
   0.80477 -0.02106  0.39239
   0.82409 -0.01923  0.37877
   0.84336 -0.01739  0.36494
   0.86253 -0.01554  0.35061
   0.88153 -0.01368  0.33590
   0.90022 -0.01184  0.32075
   0.91844 -0.01002  0.30542
   0.93595 -0.00824  0.28976
   0.95244 -0.00655  0.27418
   0.96758 -0.00498  0.25863
   0.98112 -0.00357  0.24055
   0.99298 -0.00231  0.22561
   1.00000 -0.00157  0.18418
