  
       XFOIL         Version 6.99
  
 Calculated polar for: N-24                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.129 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4610   0.01370   0.00780  -0.0704   0.7311   0.0302
  -9.900  -0.4496   0.01355   0.00763  -0.0704   0.7285   0.0302
  -9.800  -0.4381   0.01340   0.00747  -0.0703   0.7261   0.0303
  -9.700  -0.4265   0.01325   0.00731  -0.0702   0.7234   0.0304
  -9.600  -0.4150   0.01312   0.00715  -0.0702   0.7205   0.0306
  -9.500  -0.4034   0.01299   0.00700  -0.0701   0.7177   0.0306
  -9.400  -0.3918   0.01286   0.00685  -0.0701   0.7148   0.0307
  -9.300  -0.3802   0.01274   0.00670  -0.0700   0.7119   0.0309
  -9.200  -0.3686   0.01262   0.00656  -0.0700   0.7093   0.0310
  -9.100  -0.3569   0.01249   0.00643  -0.0699   0.7068   0.0311
  -9.000  -0.3452   0.01237   0.00629  -0.0699   0.7040   0.0312
  -8.900  -0.3334   0.01226   0.00616  -0.0699   0.7010   0.0313
  -8.800  -0.3217   0.01215   0.00603  -0.0699   0.6979   0.0314
  -8.700  -0.3099   0.01205   0.00590  -0.0699   0.6948   0.0315
  -8.600  -0.2981   0.01195   0.00577  -0.0699   0.6917   0.0317
  -8.500  -0.2862   0.01184   0.00565  -0.0698   0.6892   0.0318
  -8.400  -0.2744   0.01174   0.00554  -0.0698   0.6862   0.0319
  -8.300  -0.2625   0.01164   0.00542  -0.0698   0.6829   0.0320
  -8.200  -0.2506   0.01156   0.00531  -0.0699   0.6794   0.0321
  -8.100  -0.2387   0.01148   0.00520  -0.0699   0.6757   0.0322
  -8.000  -0.2268   0.01140   0.00510  -0.0699   0.6721   0.0324
  -7.900  -0.2148   0.01131   0.00500  -0.0699   0.6686   0.0324
  -7.800  -0.2028   0.01124   0.00490  -0.0699   0.6645   0.0326
  -7.700  -0.1908   0.01117   0.00481  -0.0700   0.6602   0.0326
  -7.500  -0.1671   0.01097   0.00455  -0.0700   0.6523   0.0330
  -7.400  -0.1552   0.01085   0.00442  -0.0701   0.6488   0.0333
  -7.300  -0.1433   0.01076   0.00431  -0.0701   0.6449   0.0335
  -7.200  -0.1313   0.01067   0.00420  -0.0702   0.6410   0.0338
  -7.100  -0.1193   0.01060   0.00411  -0.0702   0.6370   0.0341
  -7.000  -0.1073   0.01053   0.00402  -0.0703   0.6336   0.0343
  -6.900  -0.0953   0.01045   0.00393  -0.0703   0.6300   0.0346
  -6.800  -0.0832   0.01038   0.00385  -0.0704   0.6259   0.0349
  -6.700  -0.0712   0.01033   0.00377  -0.0705   0.6219   0.0353
  -6.600  -0.0591   0.01029   0.00370  -0.0705   0.6178   0.0356
  -6.500  -0.0470   0.01023   0.00363  -0.0706   0.6144   0.0359
  -6.400  -0.0349   0.01017   0.00356  -0.0707   0.6106   0.0363
  -6.300  -0.0228   0.01013   0.00350  -0.0708   0.6068   0.0366
  -6.200  -0.0107   0.01009   0.00343  -0.0709   0.6029   0.0369
  -6.100   0.0014   0.01005   0.00337  -0.0709   0.5989   0.0374
  -6.000   0.0135   0.00999   0.00330  -0.0710   0.5959   0.0382
  -5.900   0.0256   0.00992   0.00323  -0.0711   0.5926   0.0390
  -5.800   0.0376   0.00987   0.00317  -0.0712   0.5891   0.0400
  -5.700   0.0497   0.00982   0.00311  -0.0713   0.5855   0.0413
  -5.600   0.0616   0.00974   0.00304  -0.0714   0.5820   0.0456
  -5.500   0.0735   0.00965   0.00303  -0.0715   0.5790   0.0604
  -5.400   0.0857   0.00962   0.00303  -0.0716   0.5765   0.0649
  -5.300   0.0979   0.00962   0.00302  -0.0717   0.5737   0.0680
  -5.200   0.1102   0.00963   0.00302  -0.0718   0.5709   0.0696
  -5.100   0.1223   0.00960   0.00300  -0.0720   0.5682   0.0717
  -5.000   0.1345   0.00959   0.00299  -0.0721   0.5655   0.0736
  -4.900   0.1467   0.00961   0.00298  -0.0722   0.5627   0.0749
  -4.800   0.1589   0.00961   0.00298  -0.0724   0.5604   0.0759
  -4.700   0.1712   0.00961   0.00297  -0.0725   0.5585   0.0766
  -4.600   0.1834   0.00958   0.00294  -0.0726   0.5564   0.0776
  -4.500   0.1955   0.00954   0.00290  -0.0728   0.5542   0.0790
  -4.400   0.2076   0.00951   0.00287  -0.0729   0.5518   0.0800
  -4.300   0.2197   0.00950   0.00285  -0.0730   0.5493   0.0812
  -4.200   0.2318   0.00949   0.00283  -0.0732   0.5468   0.0822
  -4.100   0.2440   0.00950   0.00282  -0.0733   0.5441   0.0829
  -4.000   0.2561   0.00949   0.00280  -0.0735   0.5418   0.0836
  -3.900   0.2683   0.00947   0.00278  -0.0736   0.5401   0.0843
  -3.800   0.2805   0.00946   0.00277  -0.0738   0.5381   0.0848
  -3.700   0.2927   0.00945   0.00275  -0.0739   0.5360   0.0854
  -3.600   0.3048   0.00942   0.00272  -0.0741   0.5339   0.0867
  -3.500   0.3169   0.00940   0.00269  -0.0742   0.5318   0.0878
  -3.400   0.3290   0.00938   0.00267  -0.0744   0.5297   0.0888
  -3.300   0.3410   0.00937   0.00266  -0.0745   0.5275   0.0898
  -3.200   0.3531   0.00937   0.00264  -0.0747   0.5252   0.0907
  -3.100   0.3652   0.00936   0.00263  -0.0748   0.5232   0.0917
  -3.000   0.3774   0.00934   0.00262  -0.0750   0.5218   0.0927
  -2.900   0.3895   0.00932   0.00260  -0.0752   0.5202   0.0936
  -2.800   0.4017   0.00931   0.00259  -0.0753   0.5184   0.0943
  -2.600   0.4259   0.00928   0.00256  -0.0757   0.5145   0.0979
  -2.500   0.4379   0.00927   0.00256  -0.0758   0.5123   0.0999
  -2.400   0.4500   0.00926   0.00255  -0.0760   0.5101   0.1026
  -2.200   0.4738   0.00923   0.00256  -0.0764   0.5050   0.1172
  -2.100   0.4858   0.00917   0.00256  -0.0765   0.5036   0.1322
  -2.000   0.4978   0.00913   0.00256  -0.0767   0.5019   0.1436
  -1.900   0.5099   0.00910   0.00256  -0.0769   0.5000   0.1543
  -1.800   0.5219   0.00907   0.00256  -0.0771   0.4980   0.1626
  -1.700   0.5339   0.00905   0.00257  -0.0773   0.4960   0.1710
  -1.600   0.5458   0.00904   0.00257  -0.0774   0.4938   0.1797
  -1.500   0.5578   0.00903   0.00258  -0.0776   0.4916   0.1893
  -1.400   0.5697   0.00902   0.00259  -0.0778   0.4892   0.1995
  -1.300   0.5816   0.00903   0.00261  -0.0780   0.4867   0.2089
  -1.200   0.5935   0.00899   0.00262  -0.0782   0.4851   0.2215
  -1.100   0.6055   0.00896   0.00263  -0.0784   0.4834   0.2354
  -1.000   0.6174   0.00892   0.00264  -0.0786   0.4814   0.2512
  -0.900   0.6293   0.00889   0.00265  -0.0788   0.4791   0.2687
  -0.800   0.6411   0.00886   0.00267  -0.0790   0.4766   0.2880
  -0.700   0.6529   0.00883   0.00269  -0.0792   0.4740   0.3090
  -0.600   0.6646   0.00881   0.00271  -0.0794   0.4712   0.3311
  -0.500   0.6761   0.00879   0.00274  -0.0795   0.4681   0.3554
  -0.400   0.6879   0.00873   0.00276  -0.0797   0.4660   0.3804
  -0.300   0.6997   0.00869   0.00278  -0.0799   0.4635   0.4058
  -0.200   0.7114   0.00864   0.00281  -0.0801   0.4605   0.4339
  -0.100   0.7229   0.00859   0.00283  -0.0803   0.4572   0.4655
   0.000   0.7342   0.00855   0.00287  -0.0804   0.4537   0.5012
   0.100   0.7453   0.00849   0.00291  -0.0805   0.4503   0.5457
   0.200   0.7564   0.00838   0.00295  -0.0806   0.4478   0.6010
   0.300   0.7673   0.00828   0.00299  -0.0807   0.4446   0.6554
   0.400   0.7781   0.00820   0.00302  -0.0807   0.4410   0.7007
   0.500   0.7882   0.00809   0.00306  -0.0805   0.4370   0.7544
   0.600   0.8199   0.00773   0.00320  -0.0850   0.4313   0.9870
   0.700   0.8368   0.00780   0.00325  -0.0863   0.4269   0.9941
   0.800   0.8571   0.00789   0.00331  -0.0884   0.4209   0.9984
   0.900   0.8747   0.00802   0.00338  -0.0900   0.4147   1.0002
   1.000   0.8859   0.00807   0.00342  -0.0901   0.4097   1.0002
   1.100   0.8969   0.00815   0.00346  -0.0902   0.4031   1.0002
   1.200   0.9077   0.00826   0.00351  -0.0902   0.3963   1.0002
   1.300   0.9186   0.00834   0.00356  -0.0903   0.3897   1.0002
   1.400   0.9292   0.00846   0.00362  -0.0903   0.3823   1.0002
   1.500   0.9400   0.00856   0.00368  -0.0904   0.3762   1.0002
   1.600   0.9508   0.00866   0.00374  -0.0904   0.3699   1.0002
   1.700   0.9612   0.00878   0.00382  -0.0905   0.3639   1.0002
   1.800   0.9721   0.00886   0.00387  -0.0905   0.3597   1.0002
   1.900   0.9829   0.00894   0.00393  -0.0906   0.3555   1.0002
   2.000   0.9935   0.00904   0.00399  -0.0906   0.3514   1.0002
   2.100   1.0039   0.00916   0.00407  -0.0906   0.3470   1.0002
   2.200   1.0147   0.00923   0.00413  -0.0907   0.3441   1.0002
   2.300   1.0255   0.00930   0.00418  -0.0907   0.3413   1.0002
   2.400   1.0362   0.00938   0.00424  -0.0908   0.3384   1.0002
   2.500   1.0467   0.00947   0.00431  -0.0908   0.3353   1.0002
   2.600   1.0571   0.00958   0.00439  -0.0908   0.3320   1.0002
   2.700   1.0674   0.00970   0.00447  -0.0908   0.3283   1.0002
   2.800   1.0782   0.00975   0.00453  -0.0909   0.3264   1.0002
   2.900   1.0888   0.00982   0.00459  -0.0909   0.3241   1.0002
   3.000   1.0993   0.00991   0.00465  -0.0910   0.3216   1.0002
   3.100   1.1097   0.01000   0.00472  -0.0910   0.3191   1.0002
   3.200   1.1199   0.01010   0.00480  -0.0910   0.3166   1.0002
   3.300   1.1300   0.01020   0.00488  -0.0909   0.3141   1.0002
   3.400   1.1401   0.01031   0.00498  -0.0909   0.3116   1.0002
   3.500   1.1505   0.01038   0.00504  -0.0909   0.3102   1.0002
   3.600   1.1612   0.01044   0.00510  -0.0910   0.3092   1.0002
   3.700   1.1717   0.01050   0.00516  -0.0910   0.3080   1.0002
   3.800   1.1821   0.01057   0.00522  -0.0910   0.3066   1.0002
   3.900   1.1925   0.01064   0.00529  -0.0911   0.3051   1.0002
   4.000   1.2026   0.01073   0.00537  -0.0911   0.3034   1.0002
   4.100   1.2127   0.01082   0.00545  -0.0910   0.3016   1.0002
   4.200   1.2225   0.01092   0.00554  -0.0910   0.2997   1.0002
   4.300   1.2322   0.01103   0.00563  -0.0909   0.2976   1.0002
   4.400   1.2417   0.01115   0.00573  -0.0908   0.2954   1.0002
   4.500   1.2511   0.01128   0.00584  -0.0907   0.2933   1.0002
   4.600   1.2615   0.01133   0.00591  -0.0907   0.2926   1.0002
   4.700   1.2719   0.01139   0.00597  -0.0908   0.2918   1.0002
   4.800   1.2821   0.01145   0.00604  -0.0908   0.2908   1.0002
   4.900   1.2922   0.01153   0.00611  -0.0908   0.2895   1.0002
   5.000   1.3022   0.01161   0.00619  -0.0908   0.2881   1.0002
   5.100   1.3120   0.01169   0.00628  -0.0907   0.2867   1.0002
   5.200   1.3216   0.01179   0.00637  -0.0907   0.2853   1.0002
   5.300   1.3311   0.01189   0.00646  -0.0906   0.2839   1.0002
   5.400   1.3404   0.01200   0.00656  -0.0905   0.2826   1.0002
   5.500   1.3495   0.01211   0.00667  -0.0903   0.2811   1.0002
   5.600   1.3584   0.01224   0.00679  -0.0902   0.2796   1.0002
   5.700   1.3670   0.01237   0.00691  -0.0900   0.2779   1.0002
   5.800   1.3752   0.01252   0.00705  -0.0897   0.2762   1.0002
   5.900   1.3848   0.01259   0.00714  -0.0896   0.2755   1.0002
   6.000   1.3944   0.01267   0.00722  -0.0896   0.2749   1.0002
   6.100   1.4039   0.01275   0.00731  -0.0895   0.2741   1.0002
   6.200   1.4132   0.01283   0.00740  -0.0894   0.2732   1.0002
   6.300   1.4223   0.01293   0.00751  -0.0893   0.2723   1.0002
   6.400   1.4311   0.01303   0.00762  -0.0891   0.2712   1.0002
   6.500   1.4397   0.01315   0.00774  -0.0889   0.2701   1.0002
   6.600   1.4475   0.01327   0.00787  -0.0886   0.2689   1.0002
   6.700   1.4543   0.01341   0.00801  -0.0881   0.2678   1.0002
   6.800   1.4605   0.01357   0.00817  -0.0875   0.2666   1.0002
   6.900   1.4667   0.01373   0.00833  -0.0869   0.2654   1.0002
   7.000   1.4731   0.01391   0.00850  -0.0863   0.2640   1.0002
   7.100   1.4793   0.01410   0.00869  -0.0858   0.2626   1.0002
   7.200   1.4855   0.01431   0.00889  -0.0852   0.2610   1.0002
   7.300   1.4914   0.01453   0.00911  -0.0847   0.2593   1.0002
   7.400   1.4998   0.01465   0.00925  -0.0845   0.2586   1.0002
   7.500   1.5084   0.01476   0.00937  -0.0844   0.2578   1.0002
   7.600   1.5168   0.01489   0.00951  -0.0842   0.2570   1.0002
   7.700   1.5250   0.01503   0.00967  -0.0840   0.2560   1.0002
   7.800   1.5329   0.01518   0.00983  -0.0838   0.2548   1.0002
   7.900   1.5407   0.01535   0.01000  -0.0836   0.2536   1.0002
   8.000   1.5484   0.01552   0.01018  -0.0833   0.2522   1.0002
   8.100   1.5558   0.01571   0.01037  -0.0831   0.2508   1.0002
   8.200   1.5628   0.01592   0.01058  -0.0828   0.2492   1.0002
   8.300   1.5693   0.01617   0.01081  -0.0824   0.2473   1.0002
   8.400   1.5756   0.01643   0.01106  -0.0821   0.2454   1.0002
   8.500   1.5812   0.01672   0.01135  -0.0816   0.2431   1.0002
   8.600   1.5896   0.01687   0.01151  -0.0815   0.2418   1.0002
   8.700   1.5979   0.01703   0.01169  -0.0814   0.2404   1.0002
   8.800   1.6056   0.01722   0.01189  -0.0813   0.2388   1.0002
   8.900   1.6128   0.01744   0.01211  -0.0811   0.2368   1.0002
   9.000   1.6196   0.01769   0.01236  -0.0808   0.2347   1.0002
   9.100   1.6259   0.01797   0.01263  -0.0805   0.2326   1.0002
   9.200   1.6317   0.01828   0.01293  -0.0802   0.2304   1.0002
   9.300   1.6367   0.01865   0.01329  -0.0797   0.2277   1.0002
   9.400   1.6437   0.01889   0.01354  -0.0795   0.2261   1.0002
   9.500   1.6512   0.01911   0.01377  -0.0794   0.2246   1.0002
   9.600   1.6582   0.01936   0.01402  -0.0792   0.2226   1.0002
   9.700   1.6647   0.01965   0.01432  -0.0790   0.2205   1.0002
   9.800   1.6703   0.01999   0.01465  -0.0787   0.2181   1.0002
   9.900   1.6753   0.02037   0.01503  -0.0783   0.2157   1.0002
  10.000   1.6799   0.02079   0.01543  -0.0779   0.2131   1.0002
  10.100   1.6858   0.02113   0.01577  -0.0777   0.2109   1.0002
  10.200   1.6922   0.02143   0.01609  -0.0775   0.2088   1.0002
  10.300   1.6977   0.02180   0.01646  -0.0772   0.2062   1.0002
  10.400   1.7023   0.02223   0.01688  -0.0769   0.2030   1.0002
  10.500   1.7058   0.02273   0.01736  -0.0764   0.1998   1.0002
  10.600   1.7093   0.02325   0.01787  -0.0760   0.1968   1.0002
  10.700   1.7147   0.02364   0.01826  -0.0757   0.1943   1.0002
  10.800   1.7192   0.02409   0.01871  -0.0754   0.1912   1.0002
  10.900   1.7224   0.02463   0.01925  -0.0750   0.1876   1.0002
  11.000   1.7242   0.02530   0.01989  -0.0744   0.1843   1.0002
  11.100   1.7281   0.02580   0.02040  -0.0741   0.1815   1.0002
  11.200   1.7320   0.02631   0.02091  -0.0738   0.1782   1.0002
  11.300   1.7340   0.02698   0.02156  -0.0733   0.1744   1.0002
  11.400   1.7340   0.02779   0.02235  -0.0727   0.1704   1.0002
  11.500   1.7368   0.02839   0.02294  -0.0723   0.1670   1.0002
  11.600   1.7385   0.02909   0.02364  -0.0718   0.1631   1.0002
  11.700   1.7382   0.02995   0.02448  -0.0713   0.1592   1.0002
  11.800   1.7388   0.03077   0.02528  -0.0708   0.1555   1.0002
  11.900   1.7407   0.03149   0.02600  -0.0704   0.1522   1.0002
  12.000   1.7413   0.03233   0.02683  -0.0700   0.1489   1.0002
  12.100   1.7416   0.03319   0.02769  -0.0695   0.1459   1.0002
  12.200   1.7419   0.03408   0.02857  -0.0691   0.1429   1.0002
  12.300   1.7438   0.03484   0.02933  -0.0688   0.1406   1.0002
  12.400   1.7452   0.03564   0.03013  -0.0685   0.1381   1.0002
  12.500   1.7460   0.03651   0.03100  -0.0681   0.1359   1.0002
  12.600   1.7456   0.03751   0.03200  -0.0678   0.1336   1.0002
  12.700   1.7460   0.03843   0.03292  -0.0674   0.1313   1.0002
  12.800   1.7489   0.03914   0.03365  -0.0673   0.1300   1.0002
  12.900   1.7508   0.03996   0.03448  -0.0671   0.1287   1.0002
  13.000   1.7525   0.04080   0.03533  -0.0669   0.1272   1.0002
  13.100   1.7541   0.04164   0.03618  -0.0667   0.1257   1.0002
  13.200   1.7546   0.04259   0.03714  -0.0665   0.1243   1.0002
  13.300   1.7546   0.04361   0.03817  -0.0663   0.1229   1.0002
  13.400   1.7551   0.04458   0.03915  -0.0661   0.1214   1.0002
  13.500   1.7552   0.04559   0.04017  -0.0659   0.1199   1.0002
  13.600   1.7564   0.04653   0.04113  -0.0657   0.1189   1.0002
  13.700   1.7588   0.04733   0.04196  -0.0657   0.1182   1.0002
  13.800   1.7611   0.04815   0.04279  -0.0656   0.1174   1.0002
  13.900   1.7627   0.04905   0.04371  -0.0655   0.1165   1.0002
  14.000   1.7635   0.05005   0.04473  -0.0655   0.1155   1.0002
  14.100   1.7644   0.05102   0.04572  -0.0654   0.1146   1.0002
  14.200   1.7650   0.05203   0.04674  -0.0653   0.1135   1.0002
  14.300   1.7642   0.05320   0.04793  -0.0652   0.1124   1.0002
  14.400   1.7633   0.05437   0.04912  -0.0650   0.1114   1.0002
  14.500   1.7628   0.05551   0.05027  -0.0649   0.1102   1.0002
  14.600   1.7614   0.05677   0.05154  -0.0648   0.1090   1.0002
  14.700   1.7600   0.05804   0.05283  -0.0648   0.1079   1.0002
  14.800   1.7619   0.05894   0.05375  -0.0648   0.1073   1.0002
  14.900   1.7639   0.05983   0.05467  -0.0648   0.1066   1.0002
  15.000   1.7647   0.06087   0.05574  -0.0648   0.1059   1.0002
  15.100   1.7648   0.06200   0.05689  -0.0649   0.1051   1.0002
  15.200   1.7652   0.06309   0.05800  -0.0649   0.1043   1.0002
  15.300   1.7654   0.06419   0.05912  -0.0649   0.1033   1.0002
  15.400   1.7642   0.06547   0.06041  -0.0649   0.1024   1.0002
  15.500   1.7621   0.06684   0.06181  -0.0649   0.1015   1.0002
  15.600   1.7604   0.06817   0.06315  -0.0649   0.1004   1.0002
  15.700   1.7582   0.06956   0.06455  -0.0649   0.0993   1.0002
  15.800   1.7547   0.07114   0.06616  -0.0649   0.0982   1.0002
  15.900   1.7521   0.07262   0.06765  -0.0650   0.0971   1.0002
  16.000   1.7532   0.07364   0.06870  -0.0651   0.0965   1.0002
  16.100   1.7542   0.07469   0.06978  -0.0652   0.0959   1.0002
  16.200   1.7534   0.07597   0.07109  -0.0653   0.0951   1.0002
  16.300   1.7526   0.07725   0.07239  -0.0654   0.0942   1.0002
  16.400   1.7518   0.07851   0.07367  -0.0655   0.0931   1.0002
  16.500   1.7505   0.07983   0.07501  -0.0656   0.0918   1.0002
  16.600   1.7465   0.08150   0.07669  -0.0658   0.0907   1.0002
  16.700   1.7425   0.08318   0.07839  -0.0659   0.0895   1.0002
  16.800   1.7388   0.08482   0.08005  -0.0660   0.0881   1.0002
  16.900   1.7351   0.08648   0.08172  -0.0662   0.0869   1.0002
  17.000   1.7332   0.08793   0.08320  -0.0663   0.0859   1.0002
  17.100   1.7315   0.08936   0.08465  -0.0665   0.0845   1.0002
  17.200   1.7286   0.09092   0.08622  -0.0667   0.0825   1.0002
  17.300   1.7231   0.09284   0.08816  -0.0670   0.0805   1.0002
  17.400   1.7156   0.09504   0.09037  -0.0672   0.0787   1.0002
  17.500   1.7115   0.09678   0.09212  -0.0674   0.0767   1.0002
  17.600   1.7056   0.09876   0.09412  -0.0677   0.0741   1.0002
  17.700   1.6965   0.10120   0.09656  -0.0680   0.0715   1.0002
  17.800   1.6889   0.10346   0.09882  -0.0683   0.0690   1.0002
  17.900   1.6802   0.10589   0.10127  -0.0687   0.0666   1.0002
  18.000   1.6713   0.10836   0.10375  -0.0691   0.0642   1.0002
  18.100   1.6632   0.11074   0.10613  -0.0696   0.0621   1.0002
  18.200   1.6545   0.11324   0.10865  -0.0701   0.0602   1.0002
  18.300   1.6469   0.11558   0.11100  -0.0706   0.0581   1.0002
  18.400   1.6377   0.11815   0.11360  -0.0711   0.0566   1.0002
  18.500   1.6305   0.12045   0.11591  -0.0717   0.0550   1.0002
  18.600   1.6245   0.12259   0.11807  -0.0722   0.0532   1.0002
  18.700   1.6158   0.12517   0.12068  -0.0729   0.0518   1.0002
  18.800   1.6088   0.12751   0.12303  -0.0735   0.0504   1.0002
  18.900   1.6027   0.12971   0.12525  -0.0742   0.0488   1.0002
  19.000   1.5959   0.13206   0.12762  -0.0749   0.0474   1.0002
  19.100   1.5894   0.13436   0.12994  -0.0757   0.0456   1.0002
  19.200   1.5822   0.13677   0.13236  -0.0765   0.0440   1.0002
  19.300   1.5751   0.13921   0.13482  -0.0773   0.0422   1.0002
  19.400   1.5675   0.14170   0.13731  -0.0782   0.0396   1.0002
  19.500   1.5608   0.14405   0.13967  -0.0791   0.0373   1.0002
  19.600   1.5514   0.14690   0.14252  -0.0801   0.0346   1.0002
  19.700   1.5411   0.14988   0.14549  -0.0812   0.0304   1.0002
  19.800   1.5307   0.15293   0.14852  -0.0824   0.0258   1.0002
  19.900   1.5200   0.15608   0.15168  -0.0837   0.0225   1.0002
  20.000   1.5110   0.15893   0.15453  -0.0849   0.0197   1.0002
  20.100   1.5035   0.16159   0.15719  -0.0861   0.0180   1.0002
  20.200   1.4974   0.16405   0.15968  -0.0872   0.0172   1.0002
  20.300   1.4937   0.16609   0.16174  -0.0882   0.0166   1.0002
  20.400   1.4909   0.16797   0.16364  -0.0892   0.0160   1.0002
  20.500   1.4882   0.16984   0.16553  -0.0902   0.0155   1.0002
  20.600   1.4845   0.17192   0.16763  -0.0913   0.0151   1.0002
  20.700   1.4822   0.17374   0.16948  -0.0923   0.0149   1.0002
  20.800   1.4809   0.17538   0.17114  -0.0932   0.0147   1.0002
  20.900   1.4799   0.17694   0.17273  -0.0942   0.0145   1.0002
  21.000   1.4788   0.17855   0.17436  -0.0951   0.0143   1.0002
  21.100   1.4771   0.18025   0.17608  -0.0961   0.0140   1.0002
  21.200   1.4742   0.18221   0.17807  -0.0972   0.0139   1.0002
  21.300   1.4721   0.18403   0.17992  -0.0983   0.0137   1.0002
  21.400   1.4703   0.18578   0.18168  -0.0994   0.0135   1.0002
  21.500   1.4689   0.18746   0.18339  -0.1004   0.0134   1.0002
  21.600   1.4676   0.18915   0.18510  -0.1015   0.0132   1.0002
  21.700   1.4647   0.19115   0.18713  -0.1027   0.0130   1.0002
  21.800   1.4620   0.19310   0.18911  -0.1039   0.0129   1.0002
  21.900   1.4619   0.19457   0.19060  -0.1048   0.0128   1.0002
  22.000   1.4620   0.19599   0.19205  -0.1058   0.0127   1.0002
  22.100   1.4621   0.19742   0.19350  -0.1068   0.0126   1.0002
  22.200   1.4620   0.19887   0.19498  -0.1078   0.0125   1.0002
  22.300   1.4608   0.20059   0.19673  -0.1090   0.0124   1.0002
  22.400   1.4591   0.20239   0.19855  -0.1102   0.0123   1.0002
  22.500   1.4583   0.20400   0.20018  -0.1113   0.0122   1.0002
  22.600   1.4580   0.20552   0.20173  -0.1124   0.0121   1.0002
  22.700   1.4576   0.20706   0.20329  -0.1135   0.0120   1.0002
  22.800   1.4571   0.20861   0.20486  -0.1146   0.0119   1.0002
  22.900   1.4550   0.21053   0.20682  -0.1159   0.0118   1.0002
  23.000   1.4533   0.21235   0.20866  -0.1171   0.0118   1.0002
  23.100   1.4523   0.21404   0.21037  -0.1183   0.0117   1.0002
  23.200   1.4515   0.21567   0.21202  -0.1195   0.0116   1.0002
