  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.403 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8204   0.01198   0.00643  -0.0622   0.8740   0.1023
  -9.900  -0.8110   0.01190   0.00633  -0.0619   0.8705   0.1035
  -9.800  -0.8014   0.01184   0.00624  -0.0616   0.8670   0.1045
  -9.700  -0.7917   0.01175   0.00616  -0.0614   0.8642   0.1056
  -9.600  -0.7826   0.01163   0.00605  -0.0610   0.8609   0.1073
  -9.500  -0.7734   0.01153   0.00595  -0.0607   0.8572   0.1087
  -9.400  -0.7639   0.01144   0.00585  -0.0604   0.8533   0.1101
  -9.300  -0.7543   0.01137   0.00576  -0.0601   0.8494   0.1115
  -9.200  -0.7445   0.01131   0.00568  -0.0599   0.8456   0.1127
  -9.100  -0.7342   0.01124   0.00561  -0.0597   0.8425   0.1138
  -9.000  -0.7247   0.01114   0.00551  -0.0595   0.8388   0.1156
  -8.900  -0.7152   0.01104   0.00542  -0.0592   0.8348   0.1174
  -8.800  -0.7056   0.01096   0.00533  -0.0589   0.8308   0.1191
  -8.700  -0.6958   0.01090   0.00525  -0.0586   0.8269   0.1207
  -8.600  -0.6856   0.01083   0.00518  -0.0585   0.8235   0.1221
  -8.500  -0.6751   0.01077   0.00511  -0.0583   0.8204   0.1233
  -8.400  -0.6652   0.01069   0.00503  -0.0581   0.8167   0.1251
  -8.300  -0.6555   0.01060   0.00494  -0.0579   0.8127   0.1271
  -8.200  -0.6457   0.01053   0.00486  -0.0576   0.8085   0.1289
  -8.100  -0.6357   0.01047   0.00479  -0.0574   0.8042   0.1308
  -8.000  -0.6253   0.01041   0.00472  -0.0572   0.8007   0.1324
  -7.900  -0.6147   0.01036   0.00466  -0.0571   0.7971   0.1338
  -7.800  -0.6047   0.01027   0.00458  -0.0569   0.7929   0.1360
  -7.700  -0.5949   0.01020   0.00451  -0.0567   0.7884   0.1382
  -7.600  -0.5849   0.01014   0.00444  -0.0564   0.7839   0.1402
  -7.500  -0.5746   0.01009   0.00438  -0.0562   0.7800   0.1421
  -7.400  -0.5639   0.01003   0.00432  -0.0562   0.7767   0.1439
  -7.200  -0.5433   0.00990   0.00419  -0.0558   0.7684   0.1482
  -7.100  -0.5334   0.00984   0.00412  -0.0556   0.7638   0.1506
  -7.000  -0.5233   0.00980   0.00406  -0.0554   0.7591   0.1528
  -6.900  -0.5125   0.00974   0.00401  -0.0553   0.7557   0.1549
  -6.800  -0.5017   0.00970   0.00396  -0.0552   0.7516   0.1565
  -6.700  -0.4914   0.00964   0.00390  -0.0550   0.7471   0.1590
  -6.600  -0.4814   0.00958   0.00383  -0.0548   0.7425   0.1618
  -6.500  -0.4713   0.00953   0.00378  -0.0545   0.7378   0.1644
  -6.400  -0.4606   0.00948   0.00373  -0.0545   0.7344   0.1668
  -6.300  -0.4497   0.00944   0.00368  -0.0544   0.7305   0.1687
  -6.200  -0.4390   0.00940   0.00363  -0.0543   0.7262   0.1709
  -6.100  -0.4289   0.00934   0.00358  -0.0540   0.7215   0.1740
  -6.000  -0.4189   0.00929   0.00352  -0.0538   0.7165   0.1768
  -5.900  -0.4082   0.00925   0.00348  -0.0537   0.7127   0.1795
  -5.800  -0.3972   0.00921   0.00344  -0.0536   0.7087   0.1818
  -5.600  -0.3763   0.00912   0.00334  -0.0533   0.6996   0.1874
