  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.053 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8026   0.01286   0.00715  -0.0655   0.8943   0.1094
  -9.900  -0.7944   0.01277   0.00703  -0.0649   0.8908   0.1107
  -9.800  -0.7855   0.01268   0.00693  -0.0645   0.8874   0.1119
  -9.700  -0.7761   0.01260   0.00684  -0.0643   0.8844   0.1131
  -9.500  -0.7581   0.01239   0.00662  -0.0635   0.8773   0.1160
  -9.400  -0.7493   0.01227   0.00651  -0.0631   0.8738   0.1176
  -9.300  -0.7402   0.01218   0.00640  -0.0627   0.8704   0.1192
  -9.200  -0.7309   0.01209   0.00630  -0.0624   0.8670   0.1207
  -9.100  -0.7211   0.01201   0.00622  -0.0622   0.8639   0.1222
  -9.000  -0.7111   0.01194   0.00614  -0.0620   0.8603   0.1233
  -8.900  -0.7020   0.01184   0.00603  -0.0616   0.8564   0.1251
  -8.800  -0.6929   0.01173   0.00592  -0.0613   0.8525   0.1269
  -8.700  -0.6835   0.01164   0.00583  -0.0609   0.8487   0.1287
  -8.600  -0.6739   0.01157   0.00574  -0.0607   0.8451   0.1305
  -8.500  -0.6638   0.01149   0.00566  -0.0605   0.8417   0.1322
  -8.400  -0.6536   0.01143   0.00559  -0.0603   0.8380   0.1336
  -8.300  -0.6441   0.01134   0.00549  -0.0600   0.8342   0.1356
  -8.200  -0.6347   0.01124   0.00540  -0.0597   0.8303   0.1377
  -8.100  -0.6250   0.01116   0.00531  -0.0594   0.8265   0.1397
  -8.000  -0.6150   0.01109   0.00524  -0.0592   0.8231   0.1416
  -7.900  -0.6047   0.01102   0.00517  -0.0590   0.8196   0.1434
  -7.800  -0.5943   0.01097   0.00510  -0.0589   0.8157   0.1449
  -7.700  -0.5847   0.01088   0.00501  -0.0586   0.8115   0.1473
  -7.600  -0.5751   0.01080   0.00493  -0.0583   0.8073   0.1497
  -7.500  -0.5653   0.01074   0.00485  -0.0580   0.8030   0.1519
  -7.400  -0.5549   0.01067   0.00479  -0.0579   0.7996   0.1541
  -7.300  -0.5444   0.01061   0.00472  -0.0578   0.7956   0.1559
  -7.200  -0.5342   0.01056   0.00466  -0.0576   0.7914   0.1579
  -7.100  -0.5244   0.01048   0.00458  -0.0573   0.7871   0.1606
  -7.000  -0.5146   0.01041   0.00450  -0.0570   0.7829   0.1631
  -6.900  -0.5043   0.01035   0.00444  -0.0569   0.7792   0.1656
  -6.800  -0.4938   0.01030   0.00439  -0.0567   0.7754   0.1678
  -6.700  -0.4831   0.01026   0.00433  -0.0566   0.7712   0.1696
  -6.600  -0.4732   0.01018   0.00426  -0.0564   0.7667   0.1726
  -6.500  -0.4634   0.01012   0.00419  -0.0561   0.7621   0.1753
  -6.400  -0.4532   0.01007   0.00413  -0.0559   0.7580   0.1780
  -6.300  -0.4426   0.01001   0.00408  -0.0558   0.7541   0.1806
  -6.200  -0.4318   0.00997   0.00403  -0.0557   0.7499   0.1827
  -6.100  -0.4216   0.00992   0.00397  -0.0555   0.7454   0.1855
  -6.000  -0.4117   0.00986   0.00391  -0.0552   0.7410   0.1887
  -5.900  -0.4016   0.00981   0.00386  -0.0550   0.7367   0.1916
  -5.800  -0.3909   0.00976   0.00381  -0.0549   0.7330   0.1944
  -5.700  -0.3801   0.00972   0.00377  -0.0548   0.7287   0.1969
  -5.600  -0.3697   0.00968   0.00372  -0.0546   0.7241   0.1996
  -5.500  -0.3597   0.00963   0.00366  -0.0544   0.7193   0.2031
  -5.400  -0.3497   0.00959   0.00361  -0.0542   0.7147   0.2063
  -5.300  -0.3389   0.00954   0.00357  -0.0541   0.7110   0.2094
  -5.200  -0.3280   0.00950   0.00353  -0.0540   0.7068   0.2121
  -5.100  -0.3175   0.00947   0.00349  -0.0538   0.7023   0.2148
  -5.000  -0.3074   0.00942   0.00344  -0.0536   0.6978   0.2187
  -4.900  -0.2974   0.00939   0.00340  -0.0533   0.6930   0.2221
  -4.800  -0.2866   0.00934   0.00336  -0.0533   0.6894   0.2255
  -4.700  -0.2757   0.00931   0.00333  -0.0532   0.6851   0.2283
  -4.600  -0.2650   0.00928   0.00329  -0.0530   0.6804   0.2313
  -4.500  -0.2550   0.00924   0.00325  -0.0528   0.6757   0.2354
  -4.400  -0.2450   0.00921   0.00321  -0.0526   0.6710   0.2391
  -4.300  -0.2340   0.00917   0.00318  -0.0525   0.6674   0.2427
  -4.200  -0.2230   0.00914   0.00315  -0.0524   0.6633   0.2457
  -4.100  -0.2124   0.00912   0.00312  -0.0523   0.6589   0.2490
  -4.000  -0.2023   0.00908   0.00308  -0.0521   0.6542   0.2534
  -3.900  -0.1922   0.00906   0.00305  -0.0518   0.6495   0.2573
  -3.800  -0.1812   0.00902   0.00302  -0.0518   0.6458   0.2610
  -3.700  -0.1702   0.00900   0.00300  -0.0517   0.6417   0.2642
  -3.600  -0.1596   0.00897   0.00297  -0.0515   0.6372   0.2681
  -3.500  -0.1495   0.00894   0.00294  -0.0513   0.6327   0.2726
  -3.400  -0.1393   0.00893   0.00291  -0.0511   0.6281   0.2768
  -3.300  -0.1283   0.00890   0.00289  -0.0510   0.6246   0.2806
  -3.200  -0.1172   0.00889   0.00287  -0.0510   0.6206   0.2837
  -3.100  -0.1067   0.00885   0.00284  -0.0508   0.6163   0.2884
  -3.000  -0.0964   0.00882   0.00282  -0.0506   0.6119   0.2931
  -2.900  -0.0862   0.00881   0.00280  -0.0504   0.6073   0.2974
  -2.800  -0.0753   0.00880   0.00279  -0.0503   0.6035   0.3013
  -2.700  -0.0642   0.00878   0.00277  -0.0503   0.5999   0.3051
  -2.600  -0.0537   0.00874   0.00274  -0.0501   0.5960   0.3102
  -2.500  -0.0432   0.00871   0.00273  -0.0500   0.5918   0.3151
  -2.400  -0.0328   0.00871   0.00271  -0.0498   0.5875   0.3195
  -2.300  -0.0222   0.00873   0.00270  -0.0496   0.5832   0.3231
  -2.200  -0.0113   0.00868   0.00268  -0.0496   0.5800   0.3283
  -2.100  -0.0007   0.00865   0.00267  -0.0494   0.5763   0.3336
  -2.000   0.0101   0.00863   0.00265  -0.0493   0.5724   0.3385
  -1.900   0.0207   0.00863   0.00264  -0.0492   0.5683   0.3428
  -1.800   0.0310   0.00863   0.00263  -0.0490   0.5642   0.3476
  -1.700   0.0414   0.00861   0.00262  -0.0488   0.5607   0.3533
  -1.600   0.0524   0.00858   0.00261  -0.0487   0.5576   0.3587
  -1.500   0.0634   0.00857   0.00260  -0.0487   0.5541   0.3636
  -1.400   0.0741   0.00856   0.00259  -0.0486   0.5503   0.3685
  -1.300   0.0843   0.00854   0.00258  -0.0483   0.5465   0.3747
  -1.200   0.0945   0.00854   0.00258  -0.0481   0.5425   0.3805
  -1.100   0.1054   0.00853   0.00258  -0.0480   0.5392   0.3857
  -1.000   0.1163   0.00850   0.00257  -0.0480   0.5365   0.3917
  -0.900   0.1269   0.00847   0.00256  -0.0478   0.5334   0.3984
  -0.800   0.1376   0.00846   0.00256  -0.0477   0.5299   0.4049
  -0.700   0.1482   0.00846   0.00255  -0.0476   0.5265   0.4107
  -0.600   0.1582   0.00844   0.00255  -0.0473   0.5228   0.4184
  -0.500   0.1684   0.00845   0.00256  -0.0471   0.5190   0.4258
  -0.300   0.1902   0.00839   0.00255  -0.0469   0.5140   0.4409
  -0.200   0.2010   0.00837   0.00255  -0.0468   0.5111   0.4488
  -0.100   0.2117   0.00837   0.00256  -0.0467   0.5079   0.4557
   0.000   0.2218   0.00835   0.00256  -0.0465   0.5047   0.4643
   0.100   0.2321   0.00836   0.00257  -0.0463   0.5013   0.4722
   0.200   0.2424   0.00837   0.00258  -0.0461   0.4979   0.4793
   0.300   0.2532   0.00833   0.00258  -0.0460   0.4958   0.4879
   0.400   0.2643   0.00832   0.00259  -0.0459   0.4934   0.4957
   0.500   0.2751   0.00831   0.00260  -0.0458   0.4907   0.5029
