  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.877 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7852   0.01358   0.00771  -0.0687   0.9082   0.1139
  -9.900  -0.7789   0.01345   0.00758  -0.0678   0.9045   0.1154
  -9.800  -0.7721   0.01332   0.00746  -0.0671   0.9007   0.1169
  -9.700  -0.7645   0.01320   0.00735  -0.0664   0.8969   0.1184
  -9.600  -0.7562   0.01310   0.00723  -0.0659   0.8934   0.1199
  -9.500  -0.7473   0.01301   0.00712  -0.0655   0.8901   0.1213
  -9.400  -0.7379   0.01293   0.00702  -0.0652   0.8869   0.1227
  -9.200  -0.7203   0.01271   0.00680  -0.0644   0.8800   0.1258
  -9.100  -0.7115   0.01259   0.00669  -0.0640   0.8764   0.1275
  -9.000  -0.7025   0.01249   0.00658  -0.0637   0.8729   0.1292
  -8.900  -0.6931   0.01240   0.00648  -0.0633   0.8696   0.1309
  -8.800  -0.6834   0.01233   0.00638  -0.0631   0.8662   0.1325
  -8.700  -0.6735   0.01226   0.00631  -0.0628   0.8628   0.1338
  -8.600  -0.6647   0.01214   0.00619  -0.0624   0.8589   0.1359
  -8.500  -0.6556   0.01203   0.00609  -0.0621   0.8550   0.1379
  -8.400  -0.6462   0.01194   0.00599  -0.0617   0.8512   0.1399
  -8.300  -0.6366   0.01186   0.00590  -0.0615   0.8475   0.1417
  -8.200  -0.6266   0.01179   0.00582  -0.0612   0.8441   0.1435
  -8.100  -0.6163   0.01173   0.00575  -0.0611   0.8405   0.1449
  -8.000  -0.6071   0.01162   0.00564  -0.0607   0.8367   0.1474
  -7.900  -0.5977   0.01152   0.00555  -0.0604   0.8329   0.1496
  -7.800  -0.5880   0.01144   0.00547  -0.0601   0.8291   0.1518
  -7.700  -0.5781   0.01138   0.00538  -0.0599   0.8253   0.1540
  -7.600  -0.5678   0.01132   0.00532  -0.0597   0.8219   0.1559
  -7.500  -0.5577   0.01125   0.00524  -0.0595   0.8181   0.1578
  -7.400  -0.5482   0.01115   0.00515  -0.0592   0.8139   0.1604
  -7.300  -0.5385   0.01107   0.00507  -0.0589   0.8097   0.1629
  -7.200  -0.5286   0.01101   0.00499  -0.0587   0.8055   0.1653
  -7.100  -0.5183   0.01096   0.00493  -0.0585   0.8017   0.1676
  -7.000  -0.5077   0.01091   0.00487  -0.0584   0.7979   0.1694
