  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.112 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8064   0.01270   0.00700  -0.0647   0.8904   0.1079
  -9.900  -0.7980   0.01259   0.00688  -0.0643   0.8870   0.1093
  -9.800  -0.7889   0.01249   0.00678  -0.0639   0.8839   0.1106
  -9.700  -0.7797   0.01240   0.00669  -0.0636   0.8804   0.1119
  -9.600  -0.7702   0.01232   0.00659  -0.0633   0.8769   0.1131
  -9.400  -0.7520   0.01213   0.00637  -0.0626   0.8700   0.1160
  -9.300  -0.7430   0.01202   0.00627  -0.0622   0.8666   0.1176
  -9.200  -0.7336   0.01192   0.00617  -0.0619   0.8634   0.1192
  -9.100  -0.7241   0.01183   0.00608  -0.0617   0.8599   0.1208
  -9.000  -0.7143   0.01175   0.00600  -0.0614   0.8560   0.1222
  -8.900  -0.7044   0.01170   0.00592  -0.0612   0.8522   0.1234
  -8.800  -0.6952   0.01160   0.00581  -0.0608   0.8483   0.1251
  -8.700  -0.6859   0.01150   0.00571  -0.0605   0.8448   0.1270
  -8.600  -0.6762   0.01140   0.00562  -0.0602   0.8413   0.1288
  -8.500  -0.6664   0.01132   0.00554  -0.0600   0.8376   0.1306
  -8.400  -0.6564   0.01126   0.00546  -0.0598   0.8338   0.1323
  -8.300  -0.6462   0.01121   0.00539  -0.0596   0.8300   0.1337
  -8.200  -0.6367   0.01112   0.00529  -0.0593   0.8261   0.1357
  -8.100  -0.6270   0.01103   0.00520  -0.0590   0.8228   0.1379
  -8.000  -0.6171   0.01094   0.00513  -0.0588   0.8193   0.1399
  -7.900  -0.6070   0.01087   0.00506  -0.0586   0.8154   0.1418
  -7.800  -0.5967   0.01081   0.00499  -0.0584   0.8113   0.1435
  -7.700  -0.5864   0.01077   0.00492  -0.0582   0.8070   0.1450
  -7.600  -0.5769   0.01069   0.00483  -0.0579   0.8028   0.1476
  -7.500  -0.5669   0.01060   0.00475  -0.0577   0.7993   0.1499
  -7.400  -0.5568   0.01052   0.00469  -0.0575   0.7953   0.1522
  -7.300  -0.5465   0.01047   0.00462  -0.0574   0.7911   0.1543
  -7.200  -0.5361   0.01042   0.00456  -0.0572   0.7868   0.1561
  -7.100  -0.5261   0.01038   0.00449  -0.0570   0.7825   0.1582
  -7.000  -0.5161   0.01029   0.00442  -0.0567   0.7790   0.1609
  -6.900  -0.5059   0.01021   0.00435  -0.0566   0.7752   0.1635
  -6.800  -0.4955   0.01016   0.00429  -0.0564   0.7709   0.1659
  -6.700  -0.4851   0.01011   0.00423  -0.0562   0.7664   0.1681
  -6.500  -0.4648   0.01001   0.00411  -0.0558   0.7578   0.1730
  -6.400  -0.4545   0.00994   0.00405  -0.0557   0.7539   0.1757
  -6.300  -0.4441   0.00988   0.00400  -0.0555   0.7496   0.1785
  -6.200  -0.4336   0.00984   0.00394  -0.0553   0.7452   0.1809
  -6.100  -0.4231   0.00982   0.00390  -0.0552   0.7407   0.1830
  -6.000  -0.4130   0.00976   0.00384  -0.0549   0.7364   0.1860
  -5.900  -0.4026   0.00969   0.00378  -0.0548   0.7328   0.1892
  -5.800  -0.3922   0.00963   0.00373  -0.0547   0.7285   0.1921
  -5.700  -0.3817   0.00960   0.00368  -0.0545   0.7239   0.1949
  -5.600  -0.3711   0.00958   0.00364  -0.0543   0.7191   0.1972
  -5.500  -0.3610   0.00954   0.00359  -0.0541   0.7145   0.2002
  -5.400  -0.3505   0.00947   0.00354  -0.0540   0.7108   0.2037
  -5.300  -0.3400   0.00942   0.00350  -0.0538   0.7066   0.2069
  -5.200  -0.3294   0.00938   0.00345  -0.0537   0.7021   0.2099
  -5.100  -0.3188   0.00937   0.00342  -0.0536   0.6975   0.2124
  -5.000  -0.3086   0.00934   0.00338  -0.0533   0.6929   0.2155
  -4.900  -0.2981   0.00927   0.00333  -0.0532   0.6892   0.2193
  -4.800  -0.2875   0.00922   0.00329  -0.0531   0.6849   0.2228
  -4.700  -0.2769   0.00919   0.00325  -0.0529   0.6803   0.2261
  -4.600  -0.2663   0.00918   0.00322  -0.0528   0.6755   0.2287
  -4.500  -0.2560   0.00916   0.00319  -0.0526   0.6708   0.2320
  -4.400  -0.2454   0.00910   0.00314  -0.0525   0.6673   0.2361
  -4.300  -0.2348   0.00905   0.00311  -0.0523   0.6632   0.2399
  -4.200  -0.2241   0.00903   0.00308  -0.0522   0.6587   0.2433
  -4.100  -0.2134   0.00902   0.00305  -0.0521   0.6540   0.2461
  -4.000  -0.2033   0.00901   0.00302  -0.0519   0.6492   0.2497
  -3.900  -0.1926   0.00895   0.00299  -0.0517   0.6457   0.2541
  -3.800  -0.1818   0.00891   0.00296  -0.0516   0.6415   0.2581
  -3.700  -0.1711   0.00889   0.00293  -0.0515   0.6371   0.2617
  -3.600  -0.1604   0.00889   0.00291  -0.0514   0.6325   0.2646
  -3.500  -0.1503   0.00887   0.00288  -0.0512   0.6278   0.2688
  -3.400  -0.1396   0.00882   0.00285  -0.0510   0.6244   0.2734
  -3.300  -0.1287   0.00878   0.00283  -0.0510   0.6205   0.2775
  -3.200  -0.1179   0.00877   0.00281  -0.0509   0.6162   0.2813
  -3.000  -0.0971   0.00874   0.00276  -0.0505   0.6071   0.2893
  -2.900  -0.0865   0.00871   0.00274  -0.0504   0.6033   0.2938
  -2.800  -0.0756   0.00868   0.00272  -0.0503   0.5997   0.2982
  -2.700  -0.0646   0.00867   0.00271  -0.0502   0.5958   0.3019
  -2.600  -0.0539   0.00866   0.00269  -0.0501   0.5916   0.3059
  -2.500  -0.0438   0.00863   0.00267  -0.0499   0.5873   0.3111
  -2.400  -0.0334   0.00862   0.00266  -0.0497   0.5830   0.3158
  -2.300  -0.0223   0.00860   0.00264  -0.0496   0.5798   0.3202
  -2.200  -0.0111   0.00859   0.00263  -0.0496   0.5761   0.3237
  -2.100  -0.0006   0.00856   0.00261  -0.0494   0.5721   0.3292
  -2.000   0.0097   0.00854   0.00260  -0.0492   0.5681   0.3345
  -1.900   0.0201   0.00854   0.00259  -0.0491   0.5639   0.3393
  -1.800   0.0310   0.00854   0.00258  -0.0490   0.5605   0.3434
  -1.700   0.0420   0.00851   0.00257  -0.0489   0.5574   0.3486
  -1.600   0.0526   0.00848   0.00255  -0.0488   0.5538   0.3544
  -1.500   0.0633   0.00846   0.00255  -0.0487   0.5501   0.3597
  -1.400   0.0740   0.00847   0.00254  -0.0485   0.5461   0.3642
  -1.300   0.0842   0.00847   0.00253  -0.0483   0.5421   0.3695
  -1.200   0.0948   0.00844   0.00253  -0.0482   0.5390   0.3758
  -1.100   0.1058   0.00842   0.00252  -0.0481   0.5362   0.3815
  -1.000   0.1169   0.00841   0.00251  -0.0481   0.5330   0.3865
  -0.900   0.1274   0.00839   0.00251  -0.0479   0.5296   0.3928
  -0.800   0.1377   0.00837   0.00250  -0.0477   0.5260   0.3997
  -0.700   0.1481   0.00838   0.00250  -0.0475   0.5223   0.4059
  -0.600   0.1586   0.00838   0.00250  -0.0474   0.5187   0.4119
  -0.500   0.1694   0.00834   0.00250  -0.0473   0.5164   0.4199
  -0.400   0.1803   0.00832   0.00250  -0.0472   0.5136   0.4274
  -0.300   0.1911   0.00831   0.00250  -0.0471   0.5106   0.4341
  -0.200   0.2015   0.00828   0.00250  -0.0469   0.5075   0.4425
  -0.100   0.2120   0.00828   0.00250  -0.0468   0.5042   0.4501
   0.000   0.2222   0.00829   0.00251  -0.0466   0.5007   0.4572
   0.100   0.2325   0.00828   0.00252  -0.0464   0.4976   0.4657
   0.200   0.2436   0.00826   0.00252  -0.0463   0.4954   0.4736
   0.300   0.2545   0.00824   0.00253  -0.0462   0.4929   0.4811
   0.400   0.2651   0.00822   0.00253  -0.0461   0.4902   0.4895
   0.500   0.2759   0.00822   0.00254  -0.0460   0.4874   0.4969
   0.600   0.2863   0.00822   0.00255  -0.0458   0.4844   0.5044
   0.700   0.2965   0.00822   0.00256  -0.0456   0.4812   0.5126
   0.800   0.3068   0.00825   0.00258  -0.0454   0.4778   0.5199
   0.900   0.3177   0.00823   0.00259  -0.0453   0.4758   0.5269
   1.000   0.3286   0.00821   0.00260  -0.0452   0.4737   0.5350
   1.100   0.3396   0.00821   0.00261  -0.0452   0.4714   0.5424
   1.200   0.3504   0.00821   0.00263  -0.0451   0.4688   0.5490
   1.300   0.3608   0.00820   0.00264  -0.0449   0.4661   0.5570
   1.400   0.3713   0.00822   0.00266  -0.0447   0.4633   0.5640
   1.600   0.3916   0.00826   0.00271  -0.0443   0.4571   0.5777
   1.700   0.4026   0.00825   0.00272  -0.0442   0.4553   0.5852
   1.800   0.4138   0.00825   0.00274  -0.0442   0.4534   0.5916
   1.900   0.4246   0.00824   0.00276  -0.0441   0.4512   0.5985
   2.000   0.4352   0.00824   0.00278  -0.0440   0.4487   0.6059
   2.100   0.4459   0.00825   0.00280  -0.0438   0.4462   0.6128
   2.200   0.4564   0.00828   0.00282  -0.0437   0.4435   0.6189
   2.300   0.4664   0.00829   0.00285  -0.0434   0.4407   0.6264
   2.400   0.4764   0.00832   0.00288  -0.0432   0.4377   0.6336
   2.500   0.4873   0.00834   0.00291  -0.0431   0.4356   0.6397
   2.600   0.4982   0.00833   0.00293  -0.0430   0.4337   0.6466
   2.700   0.5089   0.00832   0.00295  -0.0429   0.4316   0.6540
   2.800   0.5197   0.00834   0.00297  -0.0428   0.4293   0.6609
   2.900   0.5303   0.00836   0.00300  -0.0427   0.4267   0.6671
   3.000   0.5404   0.00837   0.00303  -0.0424   0.4242   0.6744
   3.100   0.5505   0.00840   0.00307  -0.0422   0.4215   0.6817
   3.200   0.5605   0.00845   0.00310  -0.0420   0.4184   0.6881
   3.300   0.5707   0.00846   0.00314  -0.0417   0.4160   0.6951
   3.400   0.5815   0.00845   0.00317  -0.0416   0.4142   0.7027
   3.500   0.5924   0.00847   0.00320  -0.0415   0.4121   0.7097
   3.600   0.6030   0.00848   0.00323  -0.0414   0.4097   0.7161
   3.700   0.6131   0.00849   0.00326  -0.0412   0.4072   0.7237
   3.800   0.6233   0.00852   0.00330  -0.0410   0.4045   0.7311
   3.900   0.6333   0.00857   0.00334  -0.0407   0.4016   0.7375
   4.000   0.6427   0.00861   0.00339  -0.0404   0.3985   0.7450
   4.100   0.6528   0.00863   0.00343  -0.0401   0.3962   0.7525
   4.200   0.6637   0.00864   0.00346  -0.0401   0.3942   0.7595
   4.300   0.6741   0.00866   0.00350  -0.0399   0.3920   0.7664
   4.400   0.6842   0.00867   0.00354  -0.0396   0.3894   0.7743
   4.500   0.6942   0.00871   0.00359  -0.0394   0.3866   0.7816
   4.600   0.7039   0.00875   0.00363  -0.0391   0.3837   0.7882
   4.700   0.7131   0.00880   0.00369  -0.0387   0.3806   0.7959
   4.800   0.7224   0.00885   0.00375  -0.0383   0.3777   0.8036
   5.000   0.7425   0.00888   0.00383  -0.0378   0.3735   0.8178
   5.100   0.7520   0.00891   0.00388  -0.0374   0.3709   0.8255
   5.200   0.7611   0.00895   0.00393  -0.0370   0.3682   0.8324
   5.300   0.7696   0.00900   0.00398  -0.0365   0.3653   0.8396
   5.400   0.7778   0.00905   0.00405  -0.0358   0.3623   0.8474
   5.500   0.7860   0.00912   0.00411  -0.0353   0.3591   0.8546
   5.600   0.7958   0.00914   0.00416  -0.0350   0.3572   0.8612
   5.700   0.8053   0.00918   0.00423  -0.0346   0.3549   0.8684
   5.800   0.8148   0.00923   0.00429  -0.0342   0.3524   0.8756
   5.900   0.8240   0.00929   0.00435  -0.0339   0.3496   0.8819
   6.000   0.8325   0.00936   0.00443  -0.0333   0.3466   0.8890
   6.100   0.8409   0.00945   0.00452  -0.0328   0.3434   0.8960
   6.300   0.8592   0.00957   0.00467  -0.0319   0.3384   0.9085
   6.400   0.8684   0.00963   0.00474  -0.0315   0.3360   0.9151
   6.500   0.8775   0.00970   0.00481  -0.0311   0.3333   0.9213
   6.600   0.8859   0.00978   0.00490  -0.0305   0.3304   0.9270
   6.700   0.8937   0.00988   0.00500  -0.0299   0.3274   0.9334
   6.800   0.9013   0.01000   0.00509  -0.0292   0.3243   0.9398
   6.900   0.9100   0.01008   0.00518  -0.0287   0.3219   0.9453
   7.000   0.9191   0.01015   0.00526  -0.0282   0.3197   0.9509
   7.100   0.9277   0.01023   0.00534  -0.0277   0.3171   0.9570
   7.200   0.9366   0.01032   0.00544  -0.0273   0.3143   0.9621
   7.300   0.9465   0.01044   0.00555  -0.0271   0.3113   0.9667
   7.400   0.9552   0.01058   0.00566  -0.0267   0.3080   0.9719
   7.500   0.9637   0.01070   0.00577  -0.0262   0.3051   0.9769
   7.600   0.9775   0.01079   0.00586  -0.0268   0.3027   0.9791
   7.700   0.9905   0.01089   0.00596  -0.0273   0.2998   0.9813
   7.800   1.0027   0.01101   0.00607  -0.0276   0.2968   0.9837
   7.900   1.0145   0.01116   0.00619  -0.0279   0.2934   0.9861
   8.000   1.0258   0.01132   0.00633  -0.0281   0.2899   0.9885
   8.100   1.0375   0.01144   0.00644  -0.0284   0.2873   0.9907
   8.200   1.0516   0.01155   0.00654  -0.0291   0.2847   0.9915
   8.300   1.0656   0.01167   0.00666  -0.0299   0.2816   0.9921
   8.400   1.0792   0.01182   0.00678  -0.0305   0.2782   0.9928
   8.500   1.0921   0.01199   0.00693  -0.0311   0.2746   0.9936
   8.600   1.1050   0.01215   0.00707  -0.0317   0.2712   0.9945
   8.700   1.1188   0.01226   0.00717  -0.0324   0.2688   0.9954
   8.800   1.1321   0.01239   0.00729  -0.0330   0.2659   0.9963
   8.900   1.1449   0.01254   0.00743  -0.0336   0.2626   0.9973
   9.000   1.1570   0.01272   0.00759  -0.0340   0.2593   0.9983
   9.100   1.1688   0.01293   0.00777  -0.0344   0.2556   0.9993
   9.200   1.1822   0.01305   0.00789  -0.0351   0.2533   0.9999
   9.300   1.1842   0.01312   0.00796  -0.0334   0.2514   1.0000
   9.400   1.1858   0.01320   0.00804  -0.0317   0.2492   1.0000
   9.500   1.1876   0.01331   0.00814  -0.0301   0.2470   1.0000
   9.600   1.1896   0.01344   0.00826  -0.0285   0.2446   1.0000
   9.700   1.1921   0.01359   0.00839  -0.0271   0.2421   1.0000
   9.800   1.1957   0.01374   0.00853  -0.0258   0.2395   1.0000
   9.900   1.2018   0.01385   0.00864  -0.0250   0.2377   1.0000
  10.000   1.2078   0.01397   0.00876  -0.0242   0.2354   1.0000
  10.100   1.2135   0.01413   0.00891  -0.0234   0.2329   1.0000
  10.200   1.2190   0.01431   0.00908  -0.0226   0.2304   1.0000
  10.300   1.2243   0.01452   0.00927  -0.0218   0.2277   1.0000
  10.400   1.2296   0.01474   0.00947  -0.0210   0.2247   1.0000
  10.500   1.2373   0.01488   0.00961  -0.0206   0.2229   1.0000
  10.600   1.2446   0.01504   0.00977  -0.0201   0.2207   1.0000
  10.700   1.2512   0.01523   0.00996  -0.0195   0.2182   1.0000
  10.800   1.2572   0.01545   0.01017  -0.0189   0.2157   1.0000
  10.900   1.2629   0.01570   0.01040  -0.0182   0.2130   1.0000
  11.000   1.2684   0.01596   0.01064  -0.0175   0.2102   1.0000
  11.100   1.2761   0.01613   0.01081  -0.0172   0.2084   1.0000
  11.200   1.2833   0.01632   0.01101  -0.0167   0.2062   1.0000
  11.300   1.2898   0.01655   0.01123  -0.0162   0.2038   1.0000
  11.400   1.2957   0.01681   0.01149  -0.0156   0.2013   1.0000
  11.500   1.3011   0.01711   0.01176  -0.0150   0.1988   1.0000
  11.600   1.3065   0.01741   0.01205  -0.0144   0.1960   1.0000
  11.700   1.3140   0.01761   0.01225  -0.0141   0.1944   1.0000
  11.800   1.3208   0.01784   0.01249  -0.0137   0.1922   1.0000
  11.900   1.3270   0.01812   0.01276  -0.0132   0.1900   1.0000
  12.000   1.3325   0.01843   0.01306  -0.0126   0.1876   1.0000
  12.100   1.3375   0.01877   0.01339  -0.0120   0.1851   1.0000
  12.200   1.3426   0.01911   0.01372  -0.0115   0.1826   1.0000
  12.300   1.3495   0.01936   0.01397  -0.0111   0.1810   1.0000
  12.400   1.3558   0.01964   0.01426  -0.0107   0.1790   1.0000
  12.500   1.3615   0.01996   0.01458  -0.0102   0.1768   1.0000
  12.600   1.3668   0.02032   0.01493  -0.0097   0.1746   1.0000
  12.700   1.3715   0.02070   0.01530  -0.0092   0.1723   1.0000
  12.800   1.3756   0.02113   0.01572  -0.0086   0.1699   1.0000
  12.900   1.3820   0.02143   0.01603  -0.0082   0.1683   1.0000
  13.000   1.3879   0.02176   0.01636  -0.0079   0.1665   1.0000
  13.100   1.3934   0.02212   0.01672  -0.0074   0.1645   1.0000
  13.200   1.3983   0.02252   0.01711  -0.0070   0.1624   1.0000
  13.300   1.4021   0.02299   0.01757  -0.0064   0.1603   1.0000
  13.400   1.4054   0.02350   0.01807  -0.0059   0.1581   1.0000
  13.500   1.4111   0.02386   0.01845  -0.0055   0.1566   1.0000
  13.600   1.4169   0.02423   0.01882  -0.0052   0.1549   1.0000
  13.700   1.4220   0.02464   0.01923  -0.0048   0.1530   1.0000
  13.800   1.4261   0.02513   0.01972  -0.0044   0.1512   1.0000
  13.900   1.4296   0.02566   0.02025  -0.0039   0.1493   1.0000
  14.000   1.4327   0.02623   0.02081  -0.0034   0.1473   1.0000
  14.100   1.4372   0.02670   0.02129  -0.0030   0.1456   1.0000
  14.200   1.4422   0.02715   0.02175  -0.0027   0.1441   1.0000
  14.300   1.4466   0.02765   0.02225  -0.0024   0.1425   1.0000
  14.400   1.4506   0.02817   0.02278  -0.0020   0.1408   1.0000
  14.500   1.4540   0.02874   0.02334  -0.0016   0.1390   1.0000
  14.600   1.4565   0.02940   0.02400  -0.0012   0.1373   1.0000
  14.700   1.4583   0.03011   0.02471  -0.0007   0.1355   1.0000
