  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.754 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -7.300  -0.5601   0.00953   0.00395  -0.0548   0.7541   0.1390
  -7.200  -0.5496   0.00947   0.00389  -0.0546   0.7498   0.1410
  -7.100  -0.5391   0.00943   0.00384  -0.0545   0.7452   0.1429
  -7.000  -0.5286   0.00941   0.00379  -0.0543   0.7402   0.1445
  -6.900  -0.5182   0.00936   0.00373  -0.0542   0.7361   0.1466
  -6.800  -0.5077   0.00928   0.00367  -0.0540   0.7327   0.1494
  -6.700  -0.4972   0.00922   0.00362  -0.0539   0.7287   0.1517
  -6.600  -0.4866   0.00918   0.00357  -0.0538   0.7243   0.1538
  -6.500  -0.4760   0.00915   0.00352  -0.0536   0.7195   0.1557
  -6.300  -0.4549   0.00905   0.00342  -0.0534   0.7113   0.1604
  -6.200  -0.4443   0.00899   0.00337  -0.0533   0.7071   0.1632
  -6.100  -0.4338   0.00895   0.00332  -0.0531   0.7025   0.1657
  -6.000  -0.4232   0.00892   0.00328  -0.0530   0.6976   0.1678
  -5.900  -0.4125   0.00891   0.00325  -0.0529   0.6927   0.1695
  -5.800  -0.4017   0.00885   0.00320  -0.0528   0.6895   0.1725
  -5.700  -0.3911   0.00879   0.00315  -0.0527   0.6856   0.1756
  -5.600  -0.3805   0.00874   0.00311  -0.0525   0.6811   0.1784
  -5.500  -0.3699   0.00872   0.00307  -0.0524   0.6763   0.1808
  -5.400  -0.3592   0.00871   0.00304  -0.0523   0.6710   0.1828
  -5.300  -0.3483   0.00866   0.00300  -0.0522   0.6677   0.1857
  -5.200  -0.3376   0.00860   0.00295  -0.0521   0.6637   0.1892
  -5.100  -0.3270   0.00856   0.00291  -0.0520   0.6592   0.1922
  -5.000  -0.3163   0.00854   0.00288  -0.0518   0.6545   0.1949
  -4.900  -0.3056   0.00854   0.00285  -0.0517   0.6494   0.1971
  -4.800  -0.2946   0.00849   0.00282  -0.0517   0.6462   0.2001
  -4.700  -0.2839   0.00844   0.00278  -0.0516   0.6424   0.2038
  -4.600  -0.2732   0.00840   0.00275  -0.0514   0.6380   0.2071
  -4.500  -0.2625   0.00839   0.00272  -0.0513   0.6332   0.2100
  -4.400  -0.2518   0.00838   0.00269  -0.0512   0.6280   0.2124
  -4.300  -0.2407   0.00835   0.00266  -0.0512   0.6246   0.2154
  -4.200  -0.2299   0.00830   0.00263  -0.0511   0.6210   0.2196
  -4.100  -0.2191   0.00826   0.00260  -0.0510   0.6169   0.2231
  -4.000  -0.2083   0.00825   0.00257  -0.0509   0.6124   0.2262
  -3.900  -0.1976   0.00825   0.00255  -0.0507   0.6074   0.2288
  -3.800  -0.1866   0.00822   0.00253  -0.0507   0.6037   0.2321
  -3.700  -0.1758   0.00817   0.00250  -0.0506   0.6003   0.2365
  -3.600  -0.1649   0.00814   0.00247  -0.0505   0.5962   0.2403
  -3.500  -0.1540   0.00813   0.00245  -0.0504   0.5919   0.2435
  -3.400  -0.1432   0.00813   0.00244  -0.0503   0.5872   0.2462
  -3.300  -0.1324   0.00811   0.00242  -0.0502   0.5829   0.2499
  -3.200  -0.1215   0.00807   0.00239  -0.0501   0.5801   0.2545
  -3.100  -0.1105   0.00803   0.00237  -0.0501   0.5766   0.2585
  -3.000  -0.0995   0.00802   0.00235  -0.0500   0.5725   0.2619
  -2.900  -0.0885   0.00802   0.00234  -0.0499   0.5681   0.2646
  -2.800  -0.0780   0.00801   0.00232  -0.0498   0.5633   0.2690
  -2.700  -0.0671   0.00798   0.00230  -0.0497   0.5602   0.2738
  -2.600  -0.0560   0.00795   0.00229  -0.0497   0.5571   0.2780
  -2.500  -0.0448   0.00794   0.00227  -0.0496   0.5536   0.2814
  -2.300  -0.0232   0.00792   0.00225  -0.0494   0.5457   0.2895
  -2.200  -0.0127   0.00790   0.00224  -0.0493   0.5411   0.2943
  -2.100  -0.0015   0.00788   0.00222  -0.0493   0.5384   0.2985
  -2.000   0.0099   0.00787   0.00221  -0.0493   0.5355   0.3020
  -1.900   0.0210   0.00786   0.00220  -0.0492   0.5322   0.3059
  -1.800   0.0317   0.00783   0.00219  -0.0491   0.5286   0.3115
  -1.700   0.0424   0.00782   0.00218  -0.0490   0.5248   0.3163
  -1.600   0.0532   0.00783   0.00218  -0.0489   0.5207   0.3203
  -1.500   0.0645   0.00783   0.00217  -0.0489   0.5178   0.3235
  -1.400   0.0756   0.00779   0.00216  -0.0488   0.5154   0.3295
  -1.300   0.0865   0.00777   0.00215  -0.0487   0.5124   0.3349
  -1.200   0.0975   0.00776   0.00215  -0.0487   0.5091   0.3397
  -1.100   0.1085   0.00776   0.00215  -0.0486   0.5057   0.3433
  -1.000   0.1192   0.00776   0.00214  -0.0485   0.5020   0.3485
  -0.900   0.1298   0.00775   0.00214  -0.0483   0.4980   0.3545
  -0.800   0.1411   0.00773   0.00214  -0.0483   0.4962   0.3598
  -0.700   0.1524   0.00772   0.00213  -0.0483   0.4939   0.3642
  -0.600   0.1635   0.00771   0.00213  -0.0483   0.4912   0.3693
  -0.500   0.1743   0.00768   0.00213  -0.0482   0.4882   0.3759
  -0.400   0.1851   0.00768   0.00213  -0.0481   0.4851   0.3815
  -0.300   0.1959   0.00769   0.00213  -0.0480   0.4817   0.3863
  -0.200   0.2066   0.00769   0.00213  -0.0479   0.4780   0.3925
  -0.100   0.2175   0.00766   0.00213  -0.0478   0.4761   0.3996
   0.000   0.2288   0.00765   0.00213  -0.0478   0.4741   0.4059
   0.100   0.2399   0.00763   0.00213  -0.0478   0.4718   0.4121
   0.200   0.2507   0.00761   0.00213  -0.0477   0.4692   0.4206
   0.300   0.2615   0.00760   0.00214  -0.0476   0.4665   0.4277
   0.400   0.2723   0.00761   0.00215  -0.0475   0.4636   0.4341
   0.500   0.2827   0.00759   0.00215  -0.0473   0.4604   0.4431
   0.600   0.2934   0.00760   0.00217  -0.0472   0.4569   0.4504
   0.700   0.3046   0.00758   0.00217  -0.0472   0.4554   0.4578
   0.800   0.3156   0.00755   0.00217  -0.0471   0.4536   0.4666
   0.900   0.3268   0.00755   0.00218  -0.0471   0.4515   0.4738
   1.000   0.3377   0.00754   0.00219  -0.0470   0.4491   0.4810
   1.100   0.3484   0.00753   0.00220  -0.0469   0.4466   0.4897
   1.200   0.3592   0.00754   0.00221  -0.0468   0.4439   0.4967
   1.300   0.3699   0.00755   0.00223  -0.0467   0.4410   0.5037
   1.400   0.3803   0.00755   0.00225  -0.0465   0.4377   0.5118
   1.500   0.3914   0.00755   0.00226  -0.0465   0.4357   0.5188
   1.600   0.4027   0.00754   0.00227  -0.0465   0.4341   0.5253
   1.700   0.4136   0.00752   0.00228  -0.0464   0.4322   0.5335
   1.800   0.4247   0.00752   0.00230  -0.0463   0.4301   0.5407
   1.900   0.4358   0.00754   0.00231  -0.0463   0.4277   0.5459
   2.000   0.4463   0.00754   0.00233  -0.0462   0.4252   0.5539
   2.100   0.4569   0.00755   0.00235  -0.0460   0.4223   0.5613
   2.200   0.4675   0.00758   0.00238  -0.0459   0.4191   0.5674
   2.300   0.4782   0.00760   0.00240  -0.0458   0.4163   0.5738
   2.400   0.4893   0.00758   0.00242  -0.0457   0.4149   0.5814
   2.500   0.5004   0.00758   0.00243  -0.0457   0.4131   0.5882
   2.700   0.5223   0.00759   0.00247  -0.0455   0.4086   0.6015
   2.800   0.5329   0.00760   0.00250  -0.0454   0.4059   0.6086
   2.900   0.5435   0.00764   0.00253  -0.0453   0.4031   0.6146
   3.000   0.5539   0.00767   0.00256  -0.0451   0.3999   0.6206
   3.100   0.5643   0.00768   0.00259  -0.0450   0.3969   0.6281
   3.200   0.5754   0.00768   0.00261  -0.0449   0.3953   0.6350
   3.300   0.5866   0.00770   0.00263  -0.0449   0.3934   0.6405
   3.400   0.5973   0.00770   0.00266  -0.0448   0.3910   0.6479
   3.500   0.6078   0.00771   0.00269  -0.0447   0.3884   0.6551
   3.600   0.6184   0.00774   0.00272  -0.0445   0.3856   0.6616
   3.700   0.6287   0.00778   0.00275  -0.0443   0.3824   0.6677
   3.800   0.6386   0.00781   0.00279  -0.0441   0.3790   0.6754
   3.900   0.6494   0.00783   0.00282  -0.0440   0.3768   0.6824
   4.000   0.6604   0.00784   0.00285  -0.0439   0.3749   0.6883
   4.100   0.6710   0.00785   0.00288  -0.0438   0.3726   0.6955
   4.200   0.6814   0.00787   0.00292  -0.0436   0.3700   0.7030
   4.300   0.6917   0.00791   0.00295  -0.0435   0.3670   0.7098
   4.400   0.7018   0.00796   0.00300  -0.0432   0.3638   0.7159
   4.500   0.7115   0.00799   0.00304  -0.0430   0.3602   0.7239
   4.600   0.7220   0.00801   0.00308  -0.0428   0.3581   0.7311
   4.700   0.7328   0.00804   0.00311  -0.0427   0.3562   0.7371
   4.800   0.7431   0.00805   0.00315  -0.0425   0.3537   0.7449
   4.900   0.7532   0.00808   0.00320  -0.0423   0.3509   0.7526
   5.000   0.7633   0.00813   0.00324  -0.0421   0.3479   0.7593
   5.100   0.7729   0.00818   0.00330  -0.0418   0.3446   0.7661
   5.200   0.7824   0.00823   0.00335  -0.0415   0.3411   0.7740
   5.300   0.7929   0.00825   0.00339  -0.0413   0.3393   0.7815
   5.400   0.8032   0.00828   0.00344  -0.0411   0.3371   0.7878
   5.500   0.8127   0.00830   0.00348  -0.0408   0.3345   0.7960
   5.600   0.8219   0.00834   0.00353  -0.0404   0.3318   0.8035
   5.700   0.8308   0.00840   0.00359  -0.0399   0.3287   0.8098
   5.800   0.8389   0.00845   0.00365  -0.0393   0.3252   0.8179
   5.900   0.8478   0.00849   0.00370  -0.0389   0.3224   0.8259
   6.000   0.8575   0.00852   0.00375  -0.0386   0.3205   0.8326
   6.100   0.8669   0.00855   0.00380  -0.0382   0.3183   0.8398
   6.200   0.8762   0.00860   0.00387  -0.0378   0.3156   0.8475
   6.300   0.8854   0.00867   0.00394  -0.0375   0.3126   0.8544
   6.400   0.8941   0.00875   0.00401  -0.0370   0.3093   0.8613
   6.500   0.9027   0.00882   0.00410  -0.0365   0.3057   0.8690
   6.600   0.9127   0.00887   0.00416  -0.0363   0.3039   0.8758
   6.700   0.9225   0.00892   0.00422  -0.0360   0.3017   0.8819
   6.800   0.9316   0.00897   0.00429  -0.0356   0.2991   0.8893
   6.900   0.9406   0.00905   0.00437  -0.0352   0.2961   0.8963
   7.100   0.9574   0.00924   0.00456  -0.0342   0.2893   0.9092
   7.200   0.9666   0.00930   0.00463  -0.0337   0.2873   0.9160
   7.300   0.9760   0.00936   0.00470  -0.0334   0.2851   0.9219
   7.400   0.9845   0.00943   0.00479  -0.0329   0.2827   0.9285
   7.500   0.9927   0.00952   0.00488  -0.0323   0.2799   0.9353
   7.600   1.0008   0.00962   0.00497  -0.0318   0.2769   0.9414
   7.700   1.0080   0.00973   0.00508  -0.0310   0.2735   0.9477
   7.800   1.0161   0.00982   0.00517  -0.0304   0.2710   0.9541
   7.900   1.0247   0.00989   0.00525  -0.0299   0.2690   0.9598
   8.000   1.0334   0.00998   0.00534  -0.0294   0.2666   0.9646
   8.100   1.0417   0.01009   0.00544  -0.0289   0.2639   0.9701
   8.200   1.0492   0.01021   0.00555  -0.0282   0.2609   0.9753
   8.300   1.0587   0.01035   0.00567  -0.0280   0.2573   0.9786
   8.400   1.0700   0.01047   0.00577  -0.0282   0.2547   0.9813
   8.500   1.0815   0.01056   0.00587  -0.0284   0.2525   0.9840
   8.600   1.0921   0.01067   0.00597  -0.0284   0.2499   0.9870
   8.700   1.1020   0.01080   0.00608  -0.0283   0.2471   0.9900
   8.800   1.1131   0.01096   0.00622  -0.0284   0.2435   0.9917
   8.900   1.1255   0.01112   0.00635  -0.0289   0.2397   0.9926
   9.000   1.1387   0.01123   0.00646  -0.0295   0.2377   0.9934
   9.100   1.1516   0.01135   0.00657  -0.0300   0.2351   0.9941
   9.200   1.1641   0.01150   0.00671  -0.0305   0.2321   0.9949
   9.300   1.1758   0.01168   0.00686  -0.0309   0.2286   0.9958
   9.400   1.1873   0.01187   0.00702  -0.0312   0.2249   0.9968
   9.500   1.1999   0.01198   0.00713  -0.0317   0.2229   0.9976
   9.600   1.2122   0.01212   0.00726  -0.0321   0.2205   0.9985
   9.700   1.2240   0.01228   0.00740  -0.0325   0.2175   0.9993
   9.800   1.2353   0.01247   0.00757  -0.0328   0.2142   1.0000
   9.900   1.2363   0.01259   0.00768  -0.0310   0.2117   1.0000
  10.000   1.2392   0.01271   0.00779  -0.0296   0.2097   1.0000
  10.100   1.2437   0.01281   0.00789  -0.0284   0.2081   1.0000
  10.200   1.2488   0.01292   0.00801  -0.0274   0.2061   1.0000
  10.300   1.2543   0.01306   0.00813  -0.0265   0.2039   1.0000
  10.400   1.2598   0.01322   0.00828  -0.0257   0.2014   1.0000
  10.500   1.2652   0.01341   0.00845  -0.0248   0.1987   1.0000
  10.600   1.2708   0.01361   0.00863  -0.0241   0.1959   1.0000
  10.700   1.2782   0.01374   0.00877  -0.0235   0.1944   1.0000
  10.800   1.2854   0.01390   0.00892  -0.0230   0.1925   1.0000
  10.900   1.2923   0.01408   0.00909  -0.0225   0.1901   1.0000
  11.000   1.2987   0.01428   0.00928  -0.0219   0.1876   1.0000
  11.100   1.3047   0.01451   0.00950  -0.0212   0.1849   1.0000
  11.200   1.3109   0.01473   0.00971  -0.0206   0.1824   1.0000
  11.300   1.3184   0.01490   0.00988  -0.0202   0.1808   1.0000
  11.400   1.3255   0.01509   0.01007  -0.0197   0.1789   1.0000
  11.500   1.3323   0.01530   0.01027  -0.0192   0.1767   1.0000
  11.600   1.3385   0.01555   0.01050  -0.0187   0.1743   1.0000
  11.700   1.3441   0.01582   0.01076  -0.0181   0.1714   1.0000
  11.800   1.3505   0.01607   0.01099  -0.0175   0.1694   1.0000
  11.900   1.3577   0.01627   0.01120  -0.0171   0.1678   1.0000
  12.000   1.3645   0.01650   0.01143  -0.0167   0.1659   1.0000
  12.100   1.3710   0.01675   0.01167  -0.0162   0.1638   1.0000
  12.200   1.3768   0.01703   0.01194  -0.0157   0.1616   1.0000
  12.300   1.3821   0.01735   0.01224  -0.0151   0.1591   1.0000
  12.400   1.3881   0.01764   0.01253  -0.0146   0.1571   1.0000
  12.500   1.3949   0.01788   0.01277  -0.0142   0.1556   1.0000
  12.600   1.4014   0.01815   0.01304  -0.0138   0.1538   1.0000
  12.700   1.4074   0.01844   0.01332  -0.0133   0.1518   1.0000
  12.800   1.4128   0.01877   0.01364  -0.0128   0.1498   1.0000
  12.900   1.4173   0.01915   0.01401  -0.0122   0.1476   1.0000
  13.000   1.4229   0.01948   0.01434  -0.0117   0.1457   1.0000
  13.100   1.4294   0.01976   0.01462  -0.0113   0.1444   1.0000
  13.200   1.4357   0.02006   0.01492  -0.0110   0.1427   1.0000
  13.300   1.4413   0.02039   0.01526  -0.0105   0.1409   1.0000
  13.400   1.4458   0.02080   0.01566  -0.0100   0.1389   1.0000
  13.500   1.4498   0.02125   0.01609  -0.0094   0.1369   1.0000
  13.600   1.4547   0.02164   0.01648  -0.0089   0.1351   1.0000
  13.700   1.4611   0.02195   0.01680  -0.0086   0.1339   1.0000
  13.800   1.4669   0.02229   0.01714  -0.0082   0.1324   1.0000
  13.900   1.4718   0.02270   0.01755  -0.0078   0.1309   1.0000
  14.000   1.4760   0.02316   0.01801  -0.0073   0.1292   1.0000
  14.100   1.4799   0.02364   0.01848  -0.0068   0.1274   1.0000
  14.200   1.4838   0.02412   0.01896  -0.0063   0.1255   1.0000
  14.300   1.4891   0.02453   0.01937  -0.0060   0.1243   1.0000
  14.400   1.4941   0.02496   0.01981  -0.0057   0.1230   1.0000
  14.500   1.4988   0.02542   0.02027  -0.0053   0.1216   1.0000
  14.600   1.5033   0.02589   0.02074  -0.0049   0.1202   1.0000
  14.700   1.5072   0.02641   0.02126  -0.0045   0.1186   1.0000
  14.800   1.5099   0.02702   0.02187  -0.0040   0.1170   1.0000
  14.900   1.5129   0.02762   0.02246  -0.0036   0.1154   1.0000
  15.000   1.5182   0.02805   0.02291  -0.0033   0.1145   1.0000
  15.100   1.5231   0.02851   0.02337  -0.0030   0.1133   1.0000
  15.200   1.5270   0.02906   0.02393  -0.0027   0.1121   1.0000
  15.300   1.5301   0.02968   0.02456  -0.0023   0.1108   1.0000
  15.400   1.5330   0.03031   0.02519  -0.0020   0.1094   1.0000
  15.500   1.5358   0.03096   0.02583  -0.0016   0.1080   1.0000
  15.600   1.5377   0.03169   0.02657  -0.0012   0.1064   1.0000
  15.700   1.5418   0.03226   0.02715  -0.0009   0.1056   1.0000
  15.800   1.5458   0.03283   0.02773  -0.0007   0.1046   1.0000
  15.900   1.5496   0.03342   0.02833  -0.0004   0.1035   1.0000
  16.000   1.5526   0.03409   0.02901  -0.0002   0.1023   1.0000
  16.100   1.5543   0.03487   0.02980   0.0001   0.1012   1.0000
  16.200   1.5561   0.03564   0.03057   0.0005   0.1000   1.0000
  16.300   1.5579   0.03641   0.03134   0.0008   0.0987   1.0000
  16.400   1.5599   0.03719   0.03212   0.0010   0.0977   1.0000
  16.500   1.5629   0.03789   0.03284   0.0012   0.0970   1.0000
  16.600   1.5660   0.03858   0.03354   0.0014   0.0960   1.0000
  16.700   1.5688   0.03929   0.03426   0.0016   0.0950   1.0000
  16.800   1.5706   0.04010   0.03509   0.0018   0.0941   1.0000
  16.900   1.5712   0.04105   0.03604   0.0021   0.0930   1.0000
  17.000   1.5722   0.04194   0.03694   0.0023   0.0920   1.0000
  17.100   1.5728   0.04286   0.03787   0.0025   0.0908   1.0000
  17.200   1.5734   0.04383   0.03885   0.0027   0.0898   1.0000
  17.300   1.5757   0.04463   0.03967   0.0028   0.0892   1.0000
  17.400   1.5780   0.04542   0.04047   0.0030   0.0885   1.0000
  17.500   1.5802   0.04622   0.04128   0.0031   0.0877   1.0000
  17.600   1.5806   0.04721   0.04229   0.0032   0.0868   1.0000
  17.700   1.5807   0.04824   0.04334   0.0034   0.0860   1.0000
  17.800   1.5811   0.04923   0.04433   0.0035   0.0851   1.0000
  17.900   1.5811   0.05026   0.04538   0.0036   0.0842   1.0000
  18.000   1.5792   0.05152   0.04665   0.0038   0.0833   1.0000
  18.100   1.5794   0.05257   0.04771   0.0038   0.0825   1.0000
  18.200   1.5816   0.05341   0.04857   0.0039   0.0819   1.0000
  18.300   1.5830   0.05433   0.04951   0.0039   0.0813   1.0000
  18.400   1.5824   0.05548   0.05068   0.0040   0.0806   1.0000
  18.500   1.5823   0.05656   0.05178   0.0040   0.0798   1.0000
  18.600   1.5823   0.05762   0.05284   0.0041   0.0791   1.0000
  18.700   1.5816   0.05877   0.05401   0.0041   0.0783   1.0000
  18.800   1.5788   0.06017   0.05543   0.0041   0.0776   1.0000
  18.900   1.5771   0.06144   0.05671   0.0041   0.0767   1.0000
  19.000   1.5760   0.06265   0.05793   0.0041   0.0759   1.0000
  19.100   1.5755   0.06382   0.05913   0.0041   0.0754   1.0000
  19.200   1.5749   0.06501   0.06034   0.0040   0.0750   1.0000
  19.300   1.5752   0.06609   0.06144   0.0040   0.0744   1.0000
  19.400   1.5756   0.06716   0.06252   0.0039   0.0738   1.0000
  19.500   1.5748   0.06837   0.06376   0.0038   0.0732   1.0000
  19.600   1.5719   0.06982   0.06523   0.0037   0.0726   1.0000
  19.700   1.5703   0.07111   0.06654   0.0036   0.0720   1.0000
  19.800   1.5690   0.07237   0.06781   0.0036   0.0714   1.0000
  19.900   1.5660   0.07384   0.06929   0.0034   0.0708   1.0000
  20.000   1.5618   0.07548   0.07096   0.0032   0.0701   1.0000
  20.100   1.5589   0.07694   0.07243   0.0031   0.0693   1.0000
  20.200   1.5594   0.07802   0.07353   0.0030   0.0690   1.0000
  20.300   1.5589   0.07924   0.07478   0.0028   0.0685   1.0000
  20.400   1.5562   0.08073   0.07629   0.0026   0.0681   1.0000
  20.500   1.5550   0.08203   0.07762   0.0024   0.0675   1.0000
  20.600   1.5542   0.08327   0.07888   0.0022   0.0670   1.0000
  20.700   1.5529   0.08456   0.08018   0.0020   0.0664   1.0000
  20.800   1.5484   0.08627   0.08192   0.0017   0.0660   1.0000
  20.900   1.5449   0.08784   0.08351   0.0014   0.0654   1.0000
  21.000   1.5426   0.08928   0.08496   0.0012   0.0648   1.0000
  21.100   1.5399   0.09076   0.08646   0.0009   0.0642   1.0000
  21.200   1.5338   0.09270   0.08842   0.0005   0.0636   1.0000
  21.300   1.5312   0.09421   0.08995   0.0002   0.0631   1.0000
  21.400   1.5312   0.09540   0.09116  -0.0001   0.0628   1.0000
  21.500   1.5309   0.09661   0.09239  -0.0003   0.0624   1.0000
  21.600   1.5301   0.09789   0.09370  -0.0007   0.0620   1.0000
  21.700   1.5260   0.09962   0.09546  -0.0011   0.0616   1.0000
  21.800   1.5236   0.10111   0.09697  -0.0015   0.0611   1.0000
  21.900   1.5219   0.10249   0.09837  -0.0018   0.0607   1.0000
  22.000   1.5202   0.10389   0.09978  -0.0022   0.0602   1.0000
  22.100   1.5165   0.10555   0.10147  -0.0026   0.0597   1.0000
  22.200   1.5113   0.10743   0.10336  -0.0032   0.0593   1.0000
  22.300   1.5082   0.10903   0.10498  -0.0036   0.0588   1.0000
  22.400   1.5054   0.11060   0.10656  -0.0041   0.0582   1.0000
  22.600   1.4983   0.11397   0.10999  -0.0052   0.0574   1.0000
  22.700   1.4973   0.11531   0.11135  -0.0057   0.0570   1.0000
  22.800   1.4969   0.11658   0.11264  -0.0061   0.0567   1.0000
  22.900   1.4966   0.11784   0.11392  -0.0066   0.0563   1.0000
  23.000   1.4957   0.11917   0.11527  -0.0071   0.0559   1.0000
  23.100   1.4909   0.12103   0.11716  -0.0078   0.0555   1.0000
  23.200   1.4880   0.12264   0.11879  -0.0084   0.0551   1.0000
  23.300   1.4862   0.12410   0.12025  -0.0089   0.0546   1.0000
  23.400   1.4844   0.12555   0.12172  -0.0095   0.0542   1.0000
  23.500   1.4816   0.12716   0.12335  -0.0102   0.0537   1.0000
  23.600   1.4751   0.12929   0.12551  -0.0111   0.0533   1.0000
  23.700   1.4719   0.13099   0.12722  -0.0118   0.0528   1.0000
  23.800   1.4697   0.13252   0.12876  -0.0125   0.0523   1.0000
  23.900   1.4704   0.13366   0.12993  -0.0130   0.0521   1.0000
  24.000   1.4697   0.13501   0.13130  -0.0136   0.0518   1.0000
  24.100   1.4664   0.13672   0.13304  -0.0145   0.0515   1.0000
  24.200   1.4656   0.13810   0.13444  -0.0151   0.0512   1.0000
  24.300   1.4651   0.13940   0.13576  -0.0158   0.0508   1.0000
  24.400   1.4647   0.14071   0.13708  -0.0165   0.0505   1.0000
  24.500   1.4638   0.14207   0.13846  -0.0172   0.0501   1.0000
  24.600   1.4599   0.14390   0.14031  -0.0181   0.0497   1.0000
  24.700   1.4568   0.14559   0.14202  -0.0190   0.0494   1.0000
  24.800   1.4550   0.14710   0.14354  -0.0198   0.0490   1.0000
  24.900   1.4533   0.14859   0.14505  -0.0206   0.0486   1.0000
  25.000   1.4509   0.15017   0.14664  -0.0215   0.0481   1.0000
