  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.702 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7663   0.01451   0.00851  -0.0723   0.9245   0.1211
  -9.900  -0.7586   0.01441   0.00840  -0.0717   0.9207   0.1224
  -9.800  -0.7503   0.01432   0.00829  -0.0712   0.9170   0.1235
  -9.700  -0.7442   0.01415   0.00812  -0.0703   0.9133   0.1251
  -9.600  -0.7375   0.01401   0.00797  -0.0695   0.9099   0.1266
  -9.500  -0.7303   0.01389   0.00784  -0.0688   0.9066   0.1281
  -9.400  -0.7229   0.01378   0.00774  -0.0682   0.9029   0.1297
  -9.300  -0.7147   0.01368   0.00764  -0.0676   0.8991   0.1313
  -9.200  -0.7057   0.01359   0.00753  -0.0672   0.8955   0.1328
  -9.000  -0.6884   0.01336   0.00726  -0.0663   0.8891   0.1362
  -8.900  -0.6800   0.01323   0.00715  -0.0659   0.8858   0.1381
  -8.800  -0.6713   0.01312   0.00705  -0.0655   0.8823   0.1399
  -8.700  -0.6622   0.01303   0.00695  -0.0651   0.8786   0.1417
  -8.600  -0.6527   0.01294   0.00685  -0.0648   0.8750   0.1434
  -8.500  -0.6427   0.01288   0.00675  -0.0645   0.8716   0.1449
  -8.400  -0.6342   0.01275   0.00661  -0.0641   0.8682   0.1471
  -8.300  -0.6254   0.01263   0.00651  -0.0637   0.8647   0.1493
  -8.200  -0.6163   0.01253   0.00642  -0.0633   0.8608   0.1514
  -8.100  -0.6068   0.01244   0.00633  -0.0630   0.8568   0.1535
  -8.000  -0.5969   0.01237   0.00624  -0.0627   0.8530   0.1555
  -7.800  -0.5779   0.01220   0.00603  -0.0621   0.8459   0.1597
  -7.700  -0.5687   0.01209   0.00594  -0.0618   0.8424   0.1621
  -7.600  -0.5591   0.01200   0.00586  -0.0615   0.8385   0.1645
  -7.500  -0.5492   0.01193   0.00578  -0.0613   0.8346   0.1668
  -7.400  -0.5390   0.01187   0.00570  -0.0611   0.8308   0.1688
  -7.300  -0.5292   0.01180   0.00560  -0.0608   0.8271   0.1712
  -7.200  -0.5199   0.01170   0.00551  -0.0605   0.8234   0.1739
  -7.100  -0.5102   0.01160   0.00544  -0.0602   0.8195   0.1764
  -7.000  -0.5003   0.01153   0.00536  -0.0599   0.8153   0.1790
  -6.900  -0.4901   0.01148   0.00529  -0.0597   0.8111   0.1814
  -6.700  -0.4703   0.01135   0.00512  -0.0592   0.8031   0.1866
  -6.600  -0.4606   0.01125   0.00505  -0.0590   0.7993   0.1895
  -6.500  -0.4506   0.01118   0.00499  -0.0587   0.7952   0.1924
  -6.400  -0.4403   0.01113   0.00492  -0.0585   0.7910   0.1951
  -6.300  -0.4298   0.01109   0.00486  -0.0584   0.7868   0.1975
  -6.200  -0.4201   0.01102   0.00478  -0.0581   0.7827   0.2006
  -6.100  -0.4103   0.01094   0.00471  -0.0578   0.7788   0.2038
  -6.000  -0.4003   0.01087   0.00465  -0.0576   0.7746   0.2070
  -5.900  -0.3899   0.01082   0.00460  -0.0574   0.7701   0.2100
  -5.800  -0.3795   0.01079   0.00454  -0.0572   0.7656   0.2126
  -5.700  -0.3695   0.01073   0.00447  -0.0570   0.7613   0.2157
  -5.600  -0.3597   0.01066   0.00441  -0.0567   0.7574   0.2192
  -5.500  -0.3495   0.01059   0.00436  -0.0565   0.7533   0.2226
  -5.400  -0.3391   0.01055   0.00430  -0.0564   0.7489   0.2259
  -5.300  -0.3285   0.01052   0.00425  -0.0562   0.7445   0.2288
  -5.200  -0.3185   0.01048   0.00419  -0.0560   0.7401   0.2321
  -5.100  -0.3086   0.01041   0.00414  -0.0557   0.7359   0.2359
  -5.000  -0.2983   0.01035   0.00409  -0.0555   0.7317   0.2396
  -4.900  -0.2879   0.01031   0.00405  -0.0553   0.7271   0.2430
  -4.800  -0.2773   0.01029   0.00401  -0.0552   0.7225   0.2461
  -4.700  -0.2673   0.01025   0.00395  -0.0549   0.7181   0.2497
  -4.600  -0.2573   0.01020   0.00390  -0.0547   0.7139   0.2537
  -4.500  -0.2469   0.01014   0.00386  -0.0545   0.7099   0.2576
  -4.400  -0.2364   0.01010   0.00383  -0.0544   0.7054   0.2614
  -4.300  -0.2257   0.01009   0.00379  -0.0542   0.7008   0.2645
  -4.200  -0.2159   0.01005   0.00374  -0.0540   0.6962   0.2686
  -4.100  -0.2059   0.01001   0.00370  -0.0537   0.6919   0.2729
  -4.000  -0.1954   0.00996   0.00367  -0.0536   0.6878   0.2771
  -3.900  -0.1847   0.00993   0.00363  -0.0534   0.6833   0.2810
  -3.800  -0.1741   0.00992   0.00360  -0.0533   0.6787   0.2842
  -3.700  -0.1643   0.00987   0.00356  -0.0530   0.6743   0.2889
  -3.600  -0.1543   0.00984   0.00353  -0.0527   0.6701   0.2934
  -3.500  -0.1436   0.00980   0.00350  -0.0526   0.6661   0.2978
  -3.400  -0.1329   0.00978   0.00347  -0.0525   0.6616   0.3017
  -3.300  -0.1225   0.00976   0.00344  -0.0523   0.6570   0.3058
  -3.200  -0.1127   0.00972   0.00341  -0.0520   0.6525   0.3106
  -3.100  -0.1026   0.00970   0.00338  -0.0518   0.6482   0.3153
  -3.000  -0.0918   0.00967   0.00336  -0.0517   0.6443   0.3199
  -2.900  -0.0809   0.00966   0.00334  -0.0516   0.6401   0.3236
  -2.800  -0.0709   0.00962   0.00331  -0.0513   0.6357   0.3289
  -2.700  -0.0609   0.00959   0.00328  -0.0511   0.6314   0.3340
  -2.600  -0.0508   0.00959   0.00327  -0.0508   0.6270   0.3388
  -2.500  -0.0398   0.00957   0.00325  -0.0508   0.6233   0.3433
  -2.400  -0.0294   0.00953   0.00322  -0.0506   0.6191   0.3484
  -2.300  -0.0192   0.00950   0.00320  -0.0504   0.6149   0.3539
  -2.200  -0.0090   0.00948   0.00319  -0.0501   0.6106   0.3592
  -2.100   0.0012   0.00950   0.00317  -0.0499   0.6064   0.3640
  -2.000   0.0117   0.00947   0.00315  -0.0498   0.6028   0.3692
  -1.900   0.0221   0.00942   0.00314  -0.0496   0.5991   0.3752
  -1.800   0.0326   0.00940   0.00312  -0.0494   0.5950   0.3812
  -1.700   0.0431   0.00940   0.00311  -0.0492   0.5909   0.3864
  -1.600   0.0529   0.00938   0.00309  -0.0490   0.5868   0.3923
  -1.500   0.0628   0.00937   0.00309  -0.0487   0.5829   0.3988
  -1.400   0.0736   0.00934   0.00308  -0.0486   0.5796   0.4053
  -1.200   0.0944   0.00928   0.00305  -0.0482   0.5722   0.4187
  -1.100   0.1045   0.00927   0.00305  -0.0480   0.5684   0.4259
  -0.900   0.1245   0.00926   0.00304  -0.0475   0.5610   0.4404
  -0.800   0.1352   0.00922   0.00304  -0.0474   0.5579   0.4484
  -0.700   0.1459   0.00921   0.00304  -0.0472   0.5544   0.4555
  -0.600   0.1560   0.00918   0.00303  -0.0470   0.5509   0.4637
  -0.500   0.1662   0.00918   0.00304  -0.0468   0.5473   0.4718
  -0.400   0.1763   0.00918   0.00304  -0.0465   0.5438   0.4791
  -0.300   0.1860   0.00918   0.00305  -0.0462   0.5403   0.4874
  -0.200   0.1969   0.00916   0.00305  -0.0461   0.5375   0.4956
  -0.100   0.2075   0.00914   0.00305  -0.0460   0.5344   0.5030
   0.000   0.2178   0.00912   0.00306  -0.0458   0.5312   0.5114
   0.100   0.2282   0.00912   0.00307  -0.0456   0.5279   0.5194
   0.200   0.2383   0.00912   0.00307  -0.0454   0.5247   0.5266
   0.300   0.2480   0.00913   0.00309  -0.0451   0.5214   0.5346
   0.400   0.2584   0.00914   0.00311  -0.0449   0.5184   0.5424
   0.500   0.2692   0.00912   0.00311  -0.0448   0.5158   0.5495
   0.600   0.2797   0.00910   0.00313  -0.0446   0.5130   0.5575
   0.700   0.2903   0.00910   0.00314  -0.0444   0.5100   0.5652
   0.800   0.3007   0.00911   0.00315  -0.0443   0.5070   0.5720
   0.900   0.3106   0.00911   0.00317  -0.0440   0.5040   0.5796
   1.000   0.3206   0.00914   0.00319  -0.0437   0.5009   0.5871
   1.200   0.3414   0.00914   0.00323  -0.0434   0.4957   0.6012
   1.300   0.3521   0.00913   0.00325  -0.0432   0.4931   0.6088
   1.400   0.3629   0.00915   0.00326  -0.0431   0.4904   0.6156
   1.500   0.3731   0.00914   0.00328  -0.0429   0.4876   0.6225
   1.600   0.3832   0.00915   0.00331  -0.0426   0.4848   0.6300
   1.700   0.3933   0.00918   0.00333  -0.0424   0.4820   0.6371
   1.800   0.4032   0.00922   0.00336  -0.0421   0.4791   0.6437
   1.900   0.4133   0.00922   0.00339  -0.0419   0.4765   0.6510
   2.000   0.4241   0.00922   0.00341  -0.0418   0.4743   0.6583
   2.100   0.4350   0.00923   0.00343  -0.0417   0.4719   0.6649
   2.200   0.4452   0.00922   0.00346  -0.0415   0.4693   0.6720
